Cod_ibge,Municipio,idx_riesgo_ambiental,riesgo_salud_norm,riesgo_clima_norm,riesgo_nutricion_norm,idx_vulnerabilidad_socio,cat_vulnerabilidad,idx_gobernanza,idx_biodiv,pct_rural,pct_pobreza,pct_preta,pct_indigena,population,mean_species_richness,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk
3543303,Ribeirão Pires,32.480342196012145,2.928395903588047,47.111178272890335,62.32256262710395,13.370738625493505,Media,0.564,72.75380745327469,1.7,0.055024122260275476,6.218425645264995,0.14477730101868982,114313.5,739.533333333333,0.67,0.75,0.0,0.4,1.0
3529401,Mauá,50.981385538041046,2.8110264644624805,90.82398765182715,67.63689945762596,14.837021099506472,Media,0.76,49.63414576576208,0.3,0.017813425912070153,7.697961871128004,0.09840481249812948,417662.5,661.578947368421,1.0,0.75,0.25,1.0,0.8
3515004,Embu das Artes,51.6258324371597,5.0022508817697275,93.88399995682461,60.356660508609835,22.189602141263858,Alta,0.744,65.77866574088827,0.6,0.029088183231110506,11.053917025346237,0.08860896152334083,245460.5,736.25,0.67,0.75,0.5,0.8,1.0
3547809,Santo André,46.327637457104935,2.712288956139326,91.2845769656,43.644455442046024,9.369517315984705,Baja,0.6599999999999999,57.38544175564002,0.1,0.009583772414170511,5.336603696277202,0.08454206265794632,712663.0,590.4,1.0,0.5,0.0,0.8,1.0
3548807,São Caetano do Sul,23.31404720089466,5.363606307092176,52.921511695144474,0.0,4.495216394870495,Baja,0.536,1.2299178181983932,0.0,0.03219885811544593,2.9861741786750837,0.08033837379889369,157459.0,256.6,0.33,0.75,0.0,0.8,0.8
3552809,Taboão da Serra,40.663919605755595,5.8632354701796325,95.79656354420935,0.0,21.954752291854902,Alta,0.71,54.24321601748352,0.0,0.02532476306290655,10.919759878008763,0.11349817592217266,259035.0,747.0,1.0,0.75,0.0,0.8,1.0
3556453,Vargem Grande Paulista,38.015620160566094,6.7645486798898755,48.046491713658504,80.45602001573369,12.314656656548514,Media,0.432,57.697703657691775,1.1,0.14237999400505288,5.8204513338757335,0.0706547338671691,46706.0,705.642857142857,0.33,0.38,0.25,0.6,0.6
3513009,Cotia,32.36602401814046,4.661704723310824,40.05713548501172,72.39243967405719,16.16449227453346,Media,0.434,74.41836149485769,2.8,0.029396736079131475,7.65997354714307,0.11333934725788171,237781.5,703.326923076923,0.67,0.5,0.0,0.4,0.6
3525003,Jandira,35.19613355928693,5.497646736585472,82.49268716163185,0.0,17.358937141954588,Media,0.5399999999999999,58.78349534454888,0.0,0.05291776543913352,8.814474201485055,0.08436805675187399,113194.5,757.0,1.0,0.5,0.0,0.8,0.4
3510609,Carapicuíba,34.120301570395156,5.746268846953731,79.55448507903417,0.0,18.964751652410648,Alta,0.526,34.86578869488014,0.0,0.018557485910056997,9.625043618022438,0.10521195715388439,378284.0,543.75,1.0,0.63,0.0,0.4,0.6
3522505,Itapevi,44.078415146342905,6.660834423390445,65.53182106251649,76.00676475990066,18.82811663012865,Alta,0.5,63.948713648654426,1.6,0.03616076995192419,9.50640318103938,0.050569659128169846,216533.0,705.148148148148,0.67,0.63,0.0,0.8,0.4
3552502,Suzano,37.6737733845267,2.095577996740668,49.185192266869386,85.80732639541337,17.09288815791098,Media,0.646,60.44788521515592,1.3,0.024389858731832626,8.408886330975648,0.11405329622799429,284954.5,708.169230769231,0.33,0.75,0.75,1.0,0.4
3505708,Barueri,43.767667835074874,13.409261076725926,58.38597908767233,75.24785884657786,13.78960779826518,Media,0.526,57.27179915379082,0.0,0.02584248288832817,7.352186381729364,0.07878368047205603,278611.0,737.190476190476,1.0,0.63,0.0,0.8,0.2
3534401,Osasco,25.67960832237442,3.7113234903683705,60.48769731556768,0.0,14.759880963407925,Media,0.6799999999999999,36.19349326317364,0.0,0.009846956509275417,7.908095072580096,0.07711299275094868,697677.5,572.809523809524,1.0,0.5,0.5,1.0,0.4
3523107,Itaquaquecetuba,40.29840410542054,3.268072137025741,97.47793812652559,0.0,18.0063867176487,Alta,0.5,53.66022719511915,0.0,0.021937789868966565,9.189560737723303,0.10071703000528184,345522.5,729.5,1.0,0.5,0.0,0.4,0.6
3550605,São Roque,30.25545352551103,4.472018567106051,35.910392480073774,70.51244553319547,15.046348775435208,Media,0.3359999999999999,68.91414043615029,9.8,0.08742617099902089,5.58036701304444,0.09096364612614889,79152.5,712.877551020408,0.0,0.63,0.25,0.6,0.2
3522307,Itapetininga,37.60114614820161,2.6259023491177094,46.33263276059071,90.08866052159121,8.635853517088744,Baja,0.656,56.91212358302592,9.7,0.046993880867202575,2.972528436262067,0.07380024953088854,151083.5,711.847368421053,1.0,0.38,0.5,0.6,0.8
3547304,Santana de Parnaíba,40.80265202455081,6.0852766355343295,58.44173501491351,74.95923682185835,12.251336682015147,Media,0.6559999999999999,70.5887692858846,0.9,0.05423744285290471,6.257464304459946,0.08443697274435376,131459.0,747.964912280702,1.0,0.88,0.0,0.8,0.6
3510302,Capela do Alto,29.76993094335498,6.3211447576590825,22.328944345329422,91.54947651079787,16.577563811893082,Media,0.27,58.222615310111536,21.1,0.35694836378038514,2.6436952324372496,0.06931036189910392,20199.0,732.654545454545,0.0,0.5,0.25,0.2,0.4
3550308,São Paulo,49.034321593105915,7.600749298215945,85.7038443094013,58.562420750295054,16.50564756033556,Media,0.8859999999999999,44.68013714881694,0.2,0.0005707867634901884,8.351086005497699,0.13522713569600883,11352751.0,565.101030927835,1.0,0.88,0.75,1.0,0.8
3502754,Araçariguama,33.13587920783715,15.286695261675657,34.32564862087912,66.45470827407617,24.109218441864762,Alta,0.254,72.96019646231244,12.2,0.38909901041396816,7.3623128335319405,0.11916481011346562,19301.0,755.25,0.67,0.0,0.0,0.4,0.2
