Cod_ibge,Municipio,mort_infantil,IDESP_ensino_medio,n_familias_rua,forest_cover,n_pessoas_pobreza,esgoto_tratado,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk,population,population_preta,population_indigena,population_branca,pct_rural,pct_urbana,pol_deficit,mean_species_richness,max_species_richness,Vert_rich_risk,COD,flooding_exposure,flooding_risks,hydric_stress_exp,hydric_stress_risk,municipality,persist_malaria,persist_leptospirose,persist_diarrhea,persist_dengue,persist_chagas,incidence_malaria,incidence_leptospirose,incidence_diarrhea,incidence_dengue,incidence_chagas,copersistence,malaria_leptospirose,malaria_diarrhea,malaria_dengue,malaria_chagas,leptospirose_diarrhea,leptospirose_dengue,leptospirose_chagas,diarrhea_dengue,diarrhea_chagas,dengue_chagas,UAI_promedio,pct_preta,pct_indigena,pct_branca,flooding_exposure_norm,flooding_risks_norm,hydric_stress_exp_norm,hydric_stress_risk_norm,idx_climate_risk,mort_norm,pobreza_pct,pobreza_norm,idesp_norm,esgoto_norm,familias_rua_norm,idx_social_vuln,forest_norm,richness_norm,vert_risk_norm,idx_biodiv_risk,idx_food_security_risk,idx_governance,idx_governance_risk,idx_biodiv_positivo,cuadrante,IVM,IVM_100,categoria_IVM
3526209,Juquitiba,20.5,2.6,53,82.2,73.3,39.7,0.67,0.5,0.75,0.2,0.2,28070.5,1374.0,35.0,16480.0,42.7,57.3,0.389622442823,696.081395348837,775,10.18,352620,0.52,0.31,1.0,0.62,JUQUITIBA,1.0,1.0,10.0,3.0,0.0,3.56245880907002,7.12491761814004,17.0998022835361,47.4994507876003,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.4640000000000001,4.8948184036622076,0.1246860583174507,58.709321173473924,0.5172413793103449,0.31,1.0,0.8051948051948051,0.6581090461262875,0.25625,0.2611282307048325,0.045062462472459555,0.5686274509803921,0.603,0.34968213409318416,0.36452440950920717,0.12864864864864856,0.120982962748451,0.23316536875858912,0.1609323267185629,0.3904449040356021,0.4640000000000001,0.5359999999999999,0.839067673281437,Q1_Modelo,0.42200213727793195,40.91269297942321,Moderada
3510203,Capão Bonito,9.2,2.6,23,40.4,67.8,90.3,0.67,0.75,0.5,0.6,0.2,46257.5,1068.0,46.5,32303.5,14.9,85.1,0.863081807588,706.106666666667,781,9.59,351020,0.68,0.0,0.63,0.57,CAPAO BONITO,1.0,3.0,10.0,5.0,0.0,2.16181159811922,2.88241546415897,63.1248986650813,63.989623304329,0.0,8.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.544,2.308814786791331,0.10052423931254391,69.83408095984434,0.7011494252873566,0.0,0.6063829787234044,0.7402597402597402,0.5119480360676253,0.11499999999999999,0.14657082635248336,0.02525017595136423,0.5686274509803921,0.09699999999999998,0.09208595605055077,0.17959271659646142,0.5805405405405406,0.10112732487991416,0.2196518552450756,0.30043990688851013,0.8649037029205697,0.544,0.45599999999999996,0.6995600931114898,Q1_Modelo,0.4625768724946333,50.825427684636146,Alta
3513504,Cubatão,14.2,1.9,252,70.0,71.6,52.9,1.0,0.38,0.0,0.8,0.6,115598.0,10795.5,173.5,47404.0,0.1,99.9,0.0,701.0,777,9.78,351350,0.94,1.0,0.99,0.58,,,,,,,,,,,,,,,,,,,,,,,0.5559999999999999,9.338829391511965,0.1500891018875759,41.00762988979048,1.0,1.0,0.9893617021276596,0.7532467532467532,0.9356521138436033,0.1775,0.06193878786830222,0.01061337264046083,0.7058823529411764,0.471,0.40373643452011915,0.3537464320203513,0.26054054054054043,0.11124137774034237,0.2240036646816308,0.19859519432083786,0.0,0.5559999999999999,0.44400000000000006,0.8014048056791622,Q1_Modelo,0.3863987480369585,32.21449814790327,Moderada
3549953,São Lourenço da Serra,20.0,2.8,4,78.4,74.5,57.0,0.0,0.25,0.5,0.4,0.2,15020.0,774.5,8.5,8669.5,48.0,52.0,0.430066793158,705.862068965517,763,7.49,354995,0.57,0.52,0.78,0.56,,,,,,,,,,,,,,,,,,,,,,,0.26999999999999996,5.156458055925433,0.05659121171770973,57.71970705725698,0.5747126436781609,0.52,0.7659574468085106,0.7272727272727273,0.6469857044398497,0.25,0.49600532623169113,0.08568360206731261,0.5294117647058824,0.43000000000000005,0.04932167095476585,0.2688834075455922,0.16972972972972966,0.10161176497370739,0.17155290884104446,0.1476314678481605,0.43097462909691,0.26999999999999996,0.73,0.8523685321518395,Q2_Conservar,0.4448950417861025,46.5056139882548,Moderada
3515103,Embu-Guaçu,8.8,1.9,66,58.3,68.8,37.9,0.33,0.63,0.5,0.8,0.2,64869.5,4613.5,79.0,33759.5,10.4,89.6,0.618354371419,721.96,768,5.99,351510,0.62,0.65,0.78,0.49,,,,,,,,,,,,,,,,,,,,,,,0.492,7.111970957075359,0.12178296425901232,52.042176986102874,0.6321839080459771,0.65,0.7659574468085106,0.6363636363636364,0.671126247804531,0.11000000000000001,0.10605908786101327,0.018243818090880524,0.7058823529411764,0.621,0.1884304598111535,0.32871132616864207,0.38702702702702707,0.06972886834976255,0.13719651855245077,0.19798413797641345,0.6196596670853641,0.492,0.508,0.8020158620235865,Q1_Modelo,0.4650962758069902,51.4409382115058,Alta
3543501,Riversul,0.0,2.3,4,20.5,78.2,100.0,0.0,0.63,0.5,0.2,0.2,5881.0,127.0,1.0,4142.0,25.0,75.0,0.917380659436,648.544,682,4.91,354350,0.59,0.0,0.29,0.44,,,,,,,,,,,,,,,,,,,,,,,0.30599999999999994,2.1594966842373746,0.017003910899506886,70.43019894575752,0.5977011494252874,0.0,0.24468085106382978,0.5714285714285714,0.35345264297942214,0.0,1.3297058323414386,0.22986907303892157,0.6274509803921569,0.0,0.12596692700911122,0.19665739608803792,0.7956756756756757,0.21513356250142324,0.11245991754466332,0.37442305190725406,0.9193171752180752,0.30599999999999994,0.6940000000000001,0.625576948092746,Q2_Conservar,0.5075700532385579,61.81762422951057,Alta
3550209,São Miguel Arcanjo,2.7,2.3,15,29.6,80.6,82.3,0.33,0.75,0.75,0.4,0.4,31744.5,619.5,30.0,21827.0,31.9,68.1,0.85798368763,732.914089347079,789,7.11,355020,0.54,0.0,0.6,0.53,,,,,,,,,,,,,,,,,,,,,,,0.526,1.9515191607995086,0.09450455984501252,68.75836759123628,0.5402298850574714,0.0,0.574468085106383,0.6883116883116883,0.4507524146188857,0.03375,0.2539022507836003,0.04381275552069587,0.6274509803921569,0.17700000000000005,0.08751258065262287,0.19390526331309516,0.6972972972972973,0.0480336518952843,0.16284928996793405,0.30272674638683855,0.8597948212469656,0.526,0.474,0.6972732536131614,Q1_Modelo,0.45623584911315707,49.27626458586494,Moderada
3548500,Santos,8.5,2.2,1603,73.6,70.7,81.9,1.0,0.88,0.75,0.6,1.0,419004.0,23950.5,416.0,292687.0,0.1,99.9,0.497144203694,608.626373626374,748,18.63,354850,0.94,0.72,1.0,0.63,SANTOS,5.0,10.0,10.0,7.0,0.0,0.286393447317925,2.05248637244513,5.32214489599145,556.285176957056,0.0,10.0,5.0,5.0,3.0,0.0,10.0,7.0,0.0,7.0,0.0,0.0,0.8460000000000001,5.716055216656643,0.09928306173688078,69.8530324292847,1.0,0.72,1.0,0.8181818181818181,0.8845454545454545,0.10625,0.016873347271147768,0.002819468559289001,0.6470588235294117,0.18099999999999994,0.7085378844105037,0.3291332352998409,0.22162162162162158,0.2941927628680647,0.4267063673843335,0.3141735839580066,0.4981936345780264,0.8460000000000001,0.15399999999999991,0.6858264160419933,Q1_Modelo,0.4360091816762656,44.334726774179025,Moderada
3520400,Ilhabela,6.2,1.7,34,94.1,67.2,54.4,1.0,0.5,0.75,0.6,0.6,31565.0,2035.0,90.5,16291.5,3.1,96.9,0.0,252.258620689655,309,18.36,352040,0.38,0.0,0.78,0.0,ILHABELA,1.0,4.0,10.0,8.0,0.0,3.16806589577063,3.16806589577063,27.2453667036274,2054.49073340725,0.0,9.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,8.0,0.0,0.0,0.6900000000000001,6.447014097893236,0.2867099635672422,51.61254554094725,0.35632183908045983,0.0,0.7659574468085106,0.0,0.28056982147224263,0.0775,0.21289402819578648,0.03672053254109971,0.7450980392156863,0.45599999999999996,0.19948986950086983,0.30296168825153114,0.0,1.0,0.42052221713238663,0.4735074057107955,0.0,0.6900000000000001,0.30999999999999994,0.5264925942892045,Q4_Desarrollo,0.2734077830869139,4.60989509494802,Baja
3537909,Pilar do Sul,22.2,3.0,12,32.3,68.1,70.9,1.0,0.25,1.0,0.4,0.2,27012.5,705.5,10.0,18861.0,20.6,79.4,0.871981611568,728.57476635514,778,6.35,353790,0.31,0.0,0.63,0.67,,,,,,,,,,,,,,,,,,,,,,,0.5700000000000001,2.6117538176770014,0.03701989819527996,69.82322998611754,0.2758620689655173,0.0,0.6063829787234044,0.8701298701298702,0.43809372945469793,0.27749999999999997,0.25210550670985654,0.04350201516658832,0.4901960784313725,0.2909999999999999,0.08227429868474778,0.2368944784565417,0.6681081081081082,0.05662793560003743,0.14544205222171325,0.29005936530995297,0.8738222936612098,0.5700000000000001,0.42999999999999994,0.709940634690047,Q1_Modelo,0.45377397337648057,48.67480850920693,Moderada
3544103,Rio Grande da Serra,8.5,1.9,57,66.7,67.4,100.0,0.0,0.75,0.0,0.8,0.4,44072.0,4167.0,43.5,19822.0,6.3,93.7,0.596226778176,729.833333333333,767,4.85,354410,0.94,0.81,1.0,0.55,,,,,,,,,,,,,,,,,,,,,,,0.39,9.454982755491015,0.0987021237974224,44.97640225086222,1.0,0.81,1.0,0.7142857142857143,0.8810714285714286,0.10625,0.15293156652750045,0.026350242835265276,0.7058823529411764,0.0,0.23952994742247477,0.2156025086397833,0.2962162162162161,0.054135269879574066,0.11108566193311956,0.15381238267630323,0.5974853642969932,0.39,0.61,0.8461876173236967,Q1_Modelo,0.4915943368369017,57.914628003668255,Alta
3521705,Itaberá,15.0,2.1,1,20.6,68.8,87.3,1.0,0.25,0.5,0.4,0.4,17920.5,408.0,9.5,13111.5,31.5,68.5,0.911395244555,659.646892655367,692,4.68,352170,0.48,0.0,0.32,0.48,,,,,,,,,,,,,,,,,,,,,,,0.51,2.2767221896710472,0.05301191373008566,73.16481124968611,0.471264367816092,0.0,0.2765957446808511,0.6233766233766234,0.3428091839683916,0.1875,0.38391785943472556,0.06629848226506124,0.6666666666666666,0.127,0.010334693475915615,0.21155996848152872,0.7945945945945946,0.19314363236695176,0.10719193770041228,0.36497672155398625,0.9133191256142259,0.51,0.49,0.6350232784460137,Q1_Modelo,0.46453299992362657,51.303325375148226,Alta
3522208,Itapecerica da Serra,9.7,2.5,71,53.2,70.1,41.9,1.0,0.63,0.0,0.4,0.6,155568.0,14723.0,225.5,69912.0,5.5,94.5,0.548969725215,715.041666666667,766,6.65,352220,0.94,0.72,1.0,0.66,ITAPECERICA DA SERRA,2.0,10.0,10.0,9.0,0.0,0.964208577599506,2.05697829887895,42.7465802735781,149.059503811124,0.0,10.0,2.0,2.0,1.0,0.0,10.0,9.0,0.0,9.0,0.0,0.0,0.526,9.464028591998353,0.14495268949912576,44.93983338475779,1.0,0.72,1.0,0.8571428571428572,0.8942857142857142,0.12125,0.045060680859816925,0.007694365406696104,0.588235294117647,0.581,0.08452512139318721,0.27654095618350605,0.4421621621621622,0.08343103330525636,0.152313330279432,0.22596884191561686,0.5501285555498513,0.526,0.474,0.7740311580843832,Q1_Modelo,0.48418481358693766,56.10442177861894,Alta
3513801,Diadema,13.2,2.0,491,11.1,65.6,55.6,1.0,0.75,0.5,0.6,0.4,389663.0,36306.0,300.0,184429.0,0.0,100.0,0.0,511.666666666667,759,32.59,351380,0.94,1.0,1.0,0.68,DIADEMA,5.0,10.0,10.0,6.0,0.0,0.25663201279054,2.05305610232432,60.6934710249626,213.603378645992,0.0,10.0,5.0,5.0,3.0,0.0,10.0,6.0,0.0,6.0,0.0,0.0,0.65,9.317281856373327,0.07698960383716186,47.33038548694641,1.0,1.0,1.0,0.8831168831168832,0.9707792207792207,0.16499999999999998,0.01683506003905939,0.002812846921722026,0.6862745098039216,0.44399999999999995,0.2333673234247454,0.30629093603007773,0.8972972972972972,0.4862271495890904,0.7464498396701787,0.7099914288521888,0.0,0.65,0.35,0.2900085711478112,Q4_Desarrollo,0.46741231713229753,52.006765766546295,Alta
3550704,São Sebastião,12.7,1.9,213,88.4,74.5,79.4,1.0,0.88,0.5,0.6,0.6,77768.5,6126.0,385.0,39293.5,1.6,98.4,0.620000013283,635.68253968254,757,16.03,355070,0.43,0.0,0.78,0.69,SAO SEBASTIAO,5.0,1.0,8.0,8.0,0.0,1.28586767135794,1.28586767135794,3.21466917839485,1512.18038151694,0.0,7.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.716,7.877225354738744,0.4950590534728071,50.52624134450324,0.4137931034482759,0.0,0.7659574468085106,0.8961038961038961,0.5189636115901707,0.15875,0.09579714151616657,0.01646905178574609,0.7058823529411764,0.20599999999999996,0.5072518083116693,0.31887064260771836,0.06162162162162155,0.24060643903792744,0.3671552908841045,0.22312778384788448,0.6213087827651772,0.716,0.28400000000000003,0.7768722161521155,Q1_Modelo,0.39325416416219017,33.88933153819705,Moderada
3506359,Bertioga,16.7,1.6,199,84.2,73.9,68.8,1.0,0.88,0.25,1.0,0.0,55916.5,4897.5,277.0,25074.5,1.1,98.9,0.0,661.71974522293,788,16.03,350635,0.28,0.0,0.78,0.67,BERTIOGA,4.0,9.0,10.0,8.0,0.0,2.23547611170227,7.15352355744727,38.450189121279,515.053696136203,0.0,10.0,4.0,4.0,3.0,0.0,9.0,7.0,0.0,8.0,0.0,0.0,0.626,8.758595405649496,0.4953815063532231,44.842756610302864,0.24137931034482765,0.0,0.7659574468085106,0.8701298701298702,0.46936665682080214,0.20875,0.13216134772383825,0.022758109019293746,0.7647058823529411,0.31200000000000006,0.6591144297764346,0.3934656842297339,0.10702702702702693,0.1890382262755278,0.3671552908841045,0.2210735147288864,0.0,0.626,0.374,0.7789264852711136,Q1_Modelo,0.29158117115588456,9.049800214733885,Baja
3548708,São Bernardo do Campo,9.0,2.2,1165,52.5,66.9,31.9,1.0,1.0,0.0,1.0,0.6,788096.0,48264.0,910.5,485586.5,0.5,99.5,0.545439073599,677.5,774,12.47,354870,0.94,1.0,0.8,0.51,SAO BERNARDO DO CAMPO,4.0,10.0,10.0,7.0,0.0,0.317220237128472,1.25619213902875,6.47129283742082,164.62823963433,0.0,10.0,4.0,4.0,3.0,0.0,10.0,7.0,0.0,7.0,0.0,0.0,0.72,6.124127009907422,0.11553161036218938,61.615145870553846,1.0,1.0,0.7872340425531915,0.6623376623376623,0.8623929262227135,0.1125,0.008488813545557902,0.0013693939398760051,0.6470588235294117,0.681,0.2737754648125924,0.34314073645637605,0.4497297297297298,0.15778450611241424,0.28561612459917546,0.29771012014710646,0.5465904510161284,0.72,0.28,0.7022898798528936,Q1_Modelo,0.46596684676846484,51.653625711179444,Alta
3537800,Piedade,11.3,2.4,176,46.0,75.1,70.0,0.67,0.5,0.5,0.8,0.4,52556.5,1113.0,40.0,39107.5,42.9,57.1,0.762841446843,703.634854771784,779,9.67,353780,0.35,0.0,0.78,0.46,,,,,,,,,,,,,,,,,,,,,,,0.574,2.117720928905083,0.07610856887349805,74.41039643050811,0.3218390804597701,0.0,0.7659574468085106,0.5974025974025974,0.42129978116771954,0.14125000000000001,0.14289383805999256,0.024614254196699867,0.6078431372549019,0.30000000000000004,0.6202031318787524,0.33878210466607084,0.52,0.10602289331970793,0.22148419606046726,0.2825023631267251,0.764451742946191,0.574,0.42600000000000005,0.7174976368732748,Q1_Modelo,0.44660719838134133,46.923907638521115,Moderada
3543303,Ribeirão Pires,8.6,2.1,82,49.0,62.9,51.4,0.67,0.75,0.0,0.4,1.0,114313.5,7108.5,165.5,68777.5,1.7,98.3,0.617540192412,739.533333333333,768,3.71,354330,0.82,0.0,0.79,0.48,RIBEIRAO PIRES,1.0,5.0,10.0,6.0,0.0,0.874787317333473,1.39965970773356,3.84906419626728,65.900644572455,0.0,8.0,1.0,1.0,1.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,0.564,6.218425645264995,0.14477730101868982,60.165684717902955,0.8620689655172415,0.0,0.7765957446808511,0.6233766233766234,0.5655103333936791,0.1075,0.055024122260275476,0.009417506367143155,0.6666666666666666,0.486,0.1328507630654468,0.2804869872198513,0.4875675675675676,0.03492385093450623,0.08497480531378837,0.20248874127195404,0.6188437694128568,0.564,0.43600000000000005,0.797511258728046,Q1_Modelo,0.42066596625966823,40.586255634752874,Moderada
3529401,Mauá,13.1,2.1,227,18.2,74.4,,1.0,0.75,0.25,1.0,0.8,417662.5,32151.5,411.0,222066.5,0.3,99.7,0.670198755387,661.578947368421,771,14.19,352940,0.94,1.0,0.88,0.57,MAUA,6.0,10.0,10.0,6.0,0.0,0.399046279392253,1.14925328464969,17.2148564929818,67.7979628687437,0.0,10.0,6.0,6.0,5.0,0.0,10.0,6.0,0.0,6.0,0.0,0.0,0.76,7.697961871128004,0.09840481249812948,53.16888636159579,1.0,1.0,0.872340425531915,0.7402597402597402,0.9031500414479138,0.16375,0.017813425912070153,0.0029820517418568436,0.6666666666666666,,0.10065795348344199,0.23351416797299135,0.8205405405405406,0.1893170846847585,0.3250114521300962,0.4449563591184651,0.6716134903212769,0.76,0.24,0.5550436408815349,Q4_Desarrollo,0.49864681177212944,59.637604448855264,Alta
3515004,Embu das Artes,9.7,2.1,162,35.7,71.4,47.7,0.67,0.75,0.5,0.8,1.0,245460.5,27133.0,217.5,101376.5,0.6,99.4,0.59806051248,736.25,762,3.38,351500,0.94,0.85,1.0,0.66,EMBU DAS ARTES,2.0,9.0,10.0,6.0,0.0,0.611096286367868,2.03698762122623,25.8290030371485,103.343171983544,0.0,10.0,1.0,2.0,0.0,0.0,9.0,6.0,0.0,6.0,0.0,0.0,0.744,11.053917025346237,0.08860896152334083,41.3005351166481,1.0,0.85,1.0,0.8571428571428572,0.9267857142857143,0.12125,0.029088183231110506,0.004931980022123988,0.6666666666666666,0.5229999999999999,0.12223093189532987,0.28761591571682404,0.6313513513513513,0.04142668518223469,0.07741639945029775,0.25006481199462793,0.5993229694646126,0.744,0.256,0.7499351880053721,Q1_Modelo,0.4639578822923557,51.16281950437344,Alta
3547809,Santo André,10.4,2.0,526,47.8,68.3,47.9,1.0,0.5,0.0,0.8,1.0,712663.0,38032.0,602.5,484941.0,0.1,99.9,0.432463048297,590.4,797,25.92,354780,0.94,1.0,0.93,0.54,SANTO ANDRE,8.0,10.0,10.0,7.0,0.0,0.245557858342583,0.940135800511602,21.5389321460494,76.2532320926681,0.0,10.0,8.0,8.0,5.0,0.0,10.0,7.0,0.0,7.0,0.0,0.0,0.6599999999999999,5.336603696277202,0.08454206265794632,68.0463276471488,1.0,1.0,0.9255319148936172,0.7012987012987013,0.9067076540480796,0.13,0.009583772414170511,0.0015587630946365593,0.6862745098039216,0.521,0.13669393802244073,0.29510544218419976,0.5005405405405405,0.33029116488719956,0.5936784241868989,0.4748367098715463,0.4333759425351523,0.6599999999999999,0.3400000000000001,0.5251632901284538,Q4_Desarrollo,0.4900051497277957,57.526376789572154,Alta
3548807,São Caetano do Sul,9.9,2.4,233,1.6,50.7,85.0,0.33,0.75,0.0,0.8,0.8,157459.0,4702.0,126.5,129452.0,0.0,100.0,0.0,256.6,444,42.21,354880,0.94,0.0,1.0,0.34,SAO CAETANO DO SUL,3.0,7.0,10.0,6.0,0.0,0.635085958884535,1.17944535221414,31.6272807524498,192.642740861642,0.0,9.0,2.0,3.0,2.0,0.0,7.0,5.0,0.0,6.0,0.0,0.0,0.536,2.9861741786750837,0.08033837379889369,82.21314754952083,1.0,0.0,1.0,0.4415584415584416,0.6103896103896104,0.12375,0.03219885811544593,0.0054699599321162895,0.6078431372549019,0.15000000000000002,0.2740540060802429,0.23222342065345222,1.0,0.9914016436360321,0.9667888227210262,0.9860634887856862,0.0,0.536,0.46399999999999997,0.01393651121431383,Q4_Desarrollo,0.4585353039657497,49.83803993199174,Moderada
3519709,Ibiúna,14.7,2.2,163,62.1,79.7,37.0,0.33,0.63,0.75,0.6,0.2,73411.0,2934.0,69.0,45528.5,30.3,69.7,0.742321907569,703.520958083832,778,9.57,351970,0.13,0.0,0.78,0.4,,,,,,,,,,,,,,,,,,,,,,,0.502,3.9966762474288595,0.09399136369208974,62.01863480949722,0.06896551724137932,0.0,0.7659574468085106,0.5194805194805195,0.3386008708826024,0.18375,0.10856683603274714,0.018677524018332652,0.6470588235294117,0.63,0.41121996067249816,0.37814126164404854,0.34594594594594597,0.10624847239070812,0.2191937700412277,0.2237960627926273,0.7438888885976509,0.502,0.498,0.7762039372073727,Q1_Modelo,0.4364854167833858,44.451074847653274,Moderada
3552809,Taboão da Serra,13.3,2.1,128,10.5,65.6,63.5,1.0,0.75,0.0,0.8,1.0,259035.0,28286.0,294.0,124006.5,0.0,100.0,0.0,747.0,766,2.48,355280,0.94,1.0,1.0,0.59,TABOAO DA SERRA,1.0,9.0,10.0,7.0,0.0,0.386048217422356,1.62998136244995,24.1666184106395,236.537257789212,0.0,10.0,1.0,1.0,1.0,0.0,9.0,6.0,0.0,7.0,0.0,0.0,0.71,10.919759878008763,0.11349817592217266,47.87248827378539,1.0,1.0,1.0,0.7662337662337662,0.9415584415584415,0.16625,0.02532476306290655,0.004281110188844665,0.6666666666666666,0.365,0.09151646660759612,0.2587428486926215,0.9037837837837838,0.020135679650329585,0.05680256527714155,0.3269073429037516,0.0,0.71,0.29000000000000004,0.6730926570962483,Q1_Modelo,0.36344172663096297,26.60591286437301,Moderada
3522406,Itapeva,15.4,2.6,60,21.0,74.9,88.1,0.0,0.38,0.75,0.8,0.8,88740.5,2455.0,62.0,63900.5,14.8,85.2,0.898920722678,671.982638888889,707,4.95,352240,0.61,0.0,0.68,0.54,,,,,,,,,,,,,,,,,,,,,,,0.546,2.7664933147773563,0.06986663361148517,72.00827130791465,0.6206896551724139,0.0,0.6595744680851066,0.7012987012987013,0.49539070613905545,0.1925,0.08440340092742322,0.014498545781639097,0.5686274509803921,0.1190000000000001,0.12522098101891185,0.20396939555618862,0.7902702702702703,0.1687119634089893,0.11337608795235915,0.35745277387720625,0.9008182710385363,0.546,0.45399999999999996,0.6425472261227938,Q1_Modelo,0.48232622932219726,55.65035466899375,Alta
3556453,Vargem Grande Paulista,8.2,2.3,56,25.6,66.5,10.2,0.33,0.38,0.25,0.6,0.6,46706.0,2718.5,33.0,27155.0,1.1,98.9,0.797220524748,705.642857142857,736,4.12,355645,0.47,0.0,1.0,0.64,VARGEM GRANDE PAULISTA,1.0,6.0,10.0,4.0,0.0,2.14105254142937,2.49789463166759,13.488631011005,122.575257996831,0.0,9.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.43200000000000005,5.8204513338757335,0.0706547338671691,58.140281762514455,0.4597701149425288,0.0,1.0,0.8311688311688311,0.57273473652784,0.1025,0.14237999400505288,0.02452538673587373,0.6274509803921569,0.898,0.2220562875940599,0.3749065309444181,0.7405405405405405,0.10204592684616443,0.09436555199267065,0.3123173397931252,0.798903392281874,0.43200000000000005,0.568,0.6876826602068749,Q1_Modelo,0.5253723999094515,66.16688094643823,Alta
3545308,Salto de Pirapora,20.5,2.5,55,22.7,68.4,68.5,0.0,0.5,0.25,0.6,0.4,41940.0,1806.0,52.5,28343.5,7.2,92.8,0.908959635628,746.887640449438,777,3.88,354530,0.33,0.0,0.85,0.44,,,,,,,,,,,,,,,,,,,,,,,0.35,4.306151645207439,0.1251788268955651,67.58106819265618,0.2988505747126437,0.0,0.8404255319148937,0.5714285714285714,0.4276761695140272,0.25625,0.16309012875536483,0.02810712923330017,0.588235294117647,0.31499999999999995,0.24287453728977154,0.2860933921281438,0.7718918918918919,0.02035821433056939,0.08886852954649566,0.2937062119229856,0.9108783753153454,0.35,0.65,0.7062937880770144,Q2_Conservar,0.5136708297761003,63.30809308875166,Alta
3513009,Cotia,15.1,1.7,161,59.5,69.9,21.3,0.67,0.5,0.0,0.4,0.6,237781.5,18214.0,269.5,127153.0,2.8,97.2,0.717320328963,703.326923076923,782,10.06,351300,0.54,0.0,0.79,0.56,COTIA,1.0,9.0,10.0,6.0,0.0,0.420554164222196,1.26166249266659,18.6726048914655,196.188517609654,0.0,10.0,1.0,1.0,1.0,0.0,9.0,5.0,0.0,6.0,0.0,0.0,0.434,7.65997354714307,0.11333934725788171,53.47472364334484,0.5402298850574714,0.0,0.7765957446808511,0.7272727272727273,0.5110245892527625,0.18875,0.029396736079131475,0.004985343115207775,0.7450980392156863,0.787,0.12539942251208974,0.3702465609685968,0.3740540540540541,0.10663277010284611,0.23041685753550165,0.23703456056413397,0.7188345336974821,0.434,0.5660000000000001,0.762965439435866,Q1_Modelo,0.48062804889659516,55.235475509569184,Alta
