Cod_ibge,Municipio,mort_infantil,IDESP_ensino_medio,n_familias_rua,forest_cover,n_pessoas_pobreza,esgoto_tratado,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk,population,population_preta,population_indigena,population_branca,pct_rural,pct_urbana,pol_deficit,mean_species_richness,max_species_richness,Vert_rich_risk,COD,flooding_exposure,flooding_risks,hydric_stress_exp,hydric_stress_risk,municipality,persist_malaria,persist_leptospirose,persist_diarrhea,persist_dengue,persist_chagas,incidence_malaria,incidence_leptospirose,incidence_diarrhea,incidence_dengue,incidence_chagas,copersistence,malaria_leptospirose,malaria_diarrhea,malaria_dengue,malaria_chagas,leptospirose_diarrhea,leptospirose_dengue,leptospirose_chagas,diarrhea_dengue,diarrhea_chagas,dengue_chagas,UAI_promedio,pct_preta,pct_indigena,pct_branca,riesgo_climatico,cuadrante,idx_clima,mort_norm,pobreza_pct,pobreza_norm,idx_social,idx_capacidad_inv,idx_politicas,idx_riesgo_eco,IVM,IVM_100,categoria_IVM
3525300,Jaú,6.2,2.7,291,7.9,62.6,94.0,1.0,0.5,0.5,0.6,0.2,132268.5,7085.5,54.0,98544.5,1.8,98.2,0.978557887829,593.027777777778,704,15.76,352530,0.63,0.0,0.78,0.44,JAU,2.0,2.0,10.0,7.0,0.0,0.756037907740694,0.756037907740694,82.4837357345097,739.945100847356,0.0,7.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.56,5.356906595296689,0.04082604701799748,74.50337759935283,0.22,Q4_Desarrollo,0.4952660447891556,0.0775,0.047327973024567455,0.00808648534210341,0.0427932426710517,0.4347826086956521,0.9806235437527036,0.3609711406321576,0.4628873161081441,57.86065864627579,Alta
3507308,Boracéia,0.0,2.7,0,7.9,63.4,100.0,0.0,0.75,0.75,0.2,0.2,4491.5,256.5,3.0,3088.0,5.7,94.3,0.957225439647,664.25,697,4.7,350730,0.63,0.0,0.62,0.36,,,,,,,,,,,,,,,,,,,,,,,0.38,5.7107870421908045,0.06679283090281643,68.7520872759657,0.18,Q1_Modelo,0.4267388273257679,0.0,1.4115551597461873,0.24402461658732572,0.12201230829366286,0.6304347826086956,0.9592460645117317,0.1076500229042602,0.44921640112882366,54.88461904790072,Alta
3556602,Vera Cruz,9.0,2.4,6,22.4,55.3,72.2,0.0,0.0,0.25,0.2,0.0,10472.5,526.5,4.5,6003.0,11.7,88.3,0.941926340994,633.858974358974,659,3.82,355660,0.44,0.0,0.63,0.55,,,,,,,,,,,,,,,,,,,,,,,0.09,5.027452852709477,0.0429696825017904,57.321556457388404,0.275,Q2_Conservar,0.4364890123327395,0.1125,0.5280496538553354,0.09122555200799728,0.10186277600399865,0.9456521739130435,0.9439146707087431,0.0874942739349519,0.5030825813786953,66.61081920928864,Alta
3536703,Pederneiras,9.3,2.0,45,12.2,64.4,100.0,1.0,0.38,0.0,0.4,0.8,43162.0,2373.0,18.0,27822.0,6.4,93.6,0.949993440194,642.718614718615,701,8.31,353670,0.42,0.0,0.85,0.53,,,,,,,,,,,,,,,,,,,,,,,0.516,5.497891663963672,0.04170335016913025,64.45947824475233,0.265,Q1_Modelo,0.4827590177003237,0.11625,0.14920531949399937,0.025705801960461263,0.07097790098023063,0.4826086956521738,0.9519987988974794,0.190334402198809,0.4357357630858033,51.95000108794143,Alta
3526704,Leme,12.7,2.1,104,12.6,65.4,100.0,0.0,0.5,0.5,1.0,0.2,94958.5,4615.5,42.5,64667.5,1.8,98.2,0.955763669146,665.153225806452,734,9.38,352670,0.59,0.0,0.78,0.65,,,,,,,,,,,,,,,,,,,,,,,0.44000000000000006,4.860544343055124,0.044756393582459704,68.10080192926384,0.325,Q1_Modelo,0.5519536100974105,0.15875,0.0688721915363027,0.011812479593114317,0.08528123979655716,0.5652173913043477,0.9577812083323757,0.2148419606046725,0.47501508202707277,60.500768080732215,Alta
3548104,Santo Antônio do Jardim,35.1,2.8,1,16.7,66.8,100.0,0.0,0.5,0.75,0.2,0.2,6034.5,236.5,4.0,4642.0,35.1,64.9,0.921660431465,686.545454545455,714,3.85,354810,0.44,0.0,0.71,0.54,,,,,,,,,,,,,,,,,,,,,,,0.32999999999999996,3.91913165962383,0.06628552489850029,76.92435164470959,0.27,Q2_Conservar,0.454518854830667,0.43875000000000003,1.1069682658049549,0.19134742084034975,0.3150487104201749,0.6847826086956521,0.9236059814969175,0.08818140174072378,0.493227511436827,64.46545597382696,Alta
3516705,Garça,15.7,1.0,55,21.6,54.4,75.5,1.0,0.5,0.5,0.6,0.4,42612.5,2672.0,28.5,25580.0,5.2,94.8,0.927093728066,638.039325842697,669,4.63,351670,0.58,0.0,0.78,0.56,,,,,,,,,,,,,,,,,,,,,,,0.6,6.270460545614549,0.06688178351422705,60.02933411557642,0.28,Q1_Modelo,0.5198592676582405,0.19624999999999998,0.1276620709885597,0.02197997546851197,0.10911498773425597,0.3913043478260869,0.9290507473440895,0.10604672469079249,0.411075215050693,46.581613706326166,Moderada
3507902,Brotas,7.6,1.9,29,19.3,61.5,84.1,1.0,0.75,0.5,0.4,0.2,22739.0,1032.5,17.0,15758.0,7.9,92.1,0.928830139604,678.85878962536,720,5.71,350790,0.32,0.0,0.43,0.59,,,,,,,,,,,,,,,,,,,,,,,0.5700000000000001,4.540657020977176,0.07476142310567747,69.29944148819209,0.295,Q1_Modelo,0.36180177733736063,0.095,0.2704604424117156,0.04667643455272428,0.07083821727636214,0.42391304347826075,0.9307908243052843,0.13078332569857995,0.38362543761916956,40.606035281153545,Moderada
3530706,Mogi Guaçu,12.2,2.0,212,12.7,63.8,55.0,1.0,0.63,0.25,0.6,0.8,145451.5,5655.5,68.5,110311.5,2.9,97.1,0.943895055985,698.580769230769,738,5.34,353070,0.55,0.0,1.0,0.61,MOGI GUACU,1.0,1.0,10.0,7.0,0.0,0.687514394832642,1.37502878966528,39.3258233844271,1325.23310421098,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.656,3.8882376599760056,0.047094736046035965,75.84074416558096,0.305,Q1_Modelo,0.5859829825347067,0.1525,0.043863418390322546,0.007487303216166554,0.07999365160808328,0.33043478260869563,0.9458875414965885,0.1223087494273935,0.41292154153509353,46.98354296544425,Moderada
3515186,Espírito Santo do Pinhal,12.7,2.1,66,19.8,65.7,95.5,0.67,0.63,0.25,0.4,0.2,40861.5,1930.5,14.5,32154.5,9.1,90.9,0.896655612597,694.6,729,4.72,351518,0.64,0.55,0.78,0.63,,,,,,,,,,,,,,,,,,,,,,,0.43000000000000005,4.724496163870636,0.03548572617255852,78.69143325624364,0.5900000000000001,Q1_Modelo,0.6973279196958582,0.15875,0.16078704893359277,0.02770881995274457,0.09322940997637229,0.576086956521739,0.8985483794948196,0.10810810810810811,0.47466015475937945,60.42350349348284,Alta
3546207,Santa Cruz da Conceição,33.3,1.3,1,17.6,60.6,97.9,0.0,0.5,0.75,0.4,0.4,4139.5,90.5,6.0,3356.0,18.7,81.3,0.943786833395,692.686274509804,719,3.66,354620,0.24,0.0,0.53,0.48,,,,,,,,,,,,,,,,,,,,,,,0.41,2.1862543785481336,0.14494504167169947,81.07259330837057,0.24,Q1_Modelo,0.32969473055679954,0.41624999999999995,1.4639449208841648,0.25308523527282645,0.3346676176364132,0.5978260869565217,0.945779090457524,0.08382959230416859,0.45835942358228543,56.87497572201467,Alta
3506003,Bauru,8.6,2.0,423,19.8,62.1,3.7,1.0,1.0,0.25,1.0,0.6,361541.5,21843.0,475.0,242789.5,2.4,97.6,0.904804584865,622.990566037736,694,10.23,350600,0.94,1.0,0.8,0.62,BAURU,5.0,3.0,10.0,6.0,0.0,0.331912104142955,0.276593420119129,14.7424292923496,1748.11651405625,0.0,9.0,1.0,5.0,3.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,0.77,6.04163007566213,0.13138187455658618,67.15397817401322,0.81,Q1_Modelo,0.8981072119369992,0.1075,0.017176451389397898,0.002871889314371973,0.05518594465718599,0.2065217391304347,0.9067145535789277,0.2343105817682089,0.4601680062143513,57.26868847190033,Alta
3520608,Indiana,0.0,1.9,0,14.8,69.7,81.4,0.0,0.25,0.25,0.4,0.0,4957.5,250.5,2.5,3164.0,12.2,87.8,0.960784680355,567.162790697674,617,8.08,352060,0.51,0.0,0.62,0.49,,,,,,,,,,,,,,,,,,,,,,,0.18,5.052950075642966,0.05042864346949068,63.82249117498739,0.245,Q3_Vulnerable,0.4344638609128705,0.0,1.4059505799293999,0.24305532488777734,0.12152766244388867,0.8478260869565217,0.9628128184866971,0.18506642235455797,0.5103393702309071,68.19055919113312,Alta
3542404,Regente Feijó,24.2,1.4,9,11.8,61.5,100.0,0.0,0.5,1.0,0.4,0.2,19319.5,849.0,15.0,11654.0,7.5,92.5,0.973999632018,563.829268292683,613,8.02,354240,0.42,0.0,0.78,0.47,,,,,,,,,,,,,,,,,,,,,,,0.42000000000000004,4.394523667796785,0.07764176091513755,60.32247211366754,0.235,Q4_Desarrollo,0.44466147694320846,0.3025,0.31833121975206397,0.054955511422669884,0.17872775571133492,0.5869565217391304,0.976055665835301,0.1836921667430142,0.4740187173943978,60.283868143475175,Alta
3514304,Dourado,0.0,2.9,0,27.2,65.5,98.1,0.0,0.0,0.0,0.4,0.0,8352.5,427.5,1.5,6364.5,6.1,93.9,0.881767224907,669.661764705882,705,5.01,351430,0.51,0.0,0.62,0.47,,,,,,,,,,,,,,,,,,,,,,,0.08,5.118228075426519,0.01795869500149656,76.1987428913499,0.235,Q2_Conservar,0.42797035441936404,0.0,0.784196348398683,0.135525191410749,0.0677625957053745,0.9565217391304348,0.8836285636321906,0.11475034356390289,0.49012671929025337,63.790440422308095,Alta
3504305,Avaí,40.5,2.7,0,16.6,77.5,96.5,0.0,0.75,0.25,0.2,0.2,4721.0,156.0,616.0,2678.0,33.8,66.2,0.877222615657,639.579881656805,675,5.25,350430,0.45,0.0,0.16,0.32,,,,,,,,,,,,,,,,,,,,,,,0.27999999999999997,3.3043846642660455,13.048083033255667,56.725270069900446,0.16,Q2_Conservar,0.23968725087580556,0.50625,1.6416013556449904,0.2838102696579616,0.39503013482898075,0.7391304347826086,0.8790743610825658,0.12024736601007788,0.4746339095160077,60.417790131673385,Alta
3534104,Oriente,14.3,1.7,0,25.3,65.9,100.0,0.0,0.38,1.0,0.2,0.2,6091.0,406.0,1.0,3383.0,5.0,95.0,0.864344350818,607.164179104478,645,5.87,353410,0.41,0.0,0.52,0.53,,,,,,,,,,,,,,,,,,,,,,,0.356,6.6655721556394685,0.016417665407978985,55.540962075192915,0.265,Q4_Desarrollo,0.3921194970351244,0.17875000000000002,1.0819241503858152,0.18701613214577312,0.18288306607288657,0.6565217391304348,0.8661689112763986,0.13444800732936327,0.4464282441688415,54.277661464451214,Alta
3501400,Álvaro de Carvalho,0.0,1.0,0,27.7,58.3,100.0,0.0,0.63,0.75,0.2,0.2,4729.0,481.5,0.5,2124.0,39.6,60.4,0.830474694599,635.1875,665,4.48,350140,0.65,0.0,0.57,0.49,,,,,,,,,,,,,,,,,,,,,,,0.356,10.181856629308522,0.010573059843518714,44.9143582152675,0.245,Q1_Modelo,0.4613958736299162,0.0,1.232818777754282,0.213112809255555,0.1065564046277775,0.6565217391304348,0.8322277589743639,0.10261108566193314,0.4318625724048851,51.10684107590815,Alta
3525607,João Ramalho,0.0,2.3,0,10.9,66.6,32.4,0.33,0.63,0.5,0.2,0.2,4260.5,315.5,1.5,2281.5,11.6,88.4,0.963417825888,493.159090909091,620,20.46,352560,0.7,0.0,0.21,0.4,,,,,,,,,,,,,,,,,,,,,,,0.372,7.4052341274498295,0.03520713531275672,53.550052810702965,0.2,Q4_Desarrollo,0.35079822965002716,0.0,1.563196807886398,0.27025048822321157,0.13512524411160579,0.6391304347826087,0.9654515223752484,0.4686211635364178,0.5118253188911815,68.51403732414897,Alta
3541703,Quatá,6.3,1.3,8,14.2,61.8,100.0,0.0,0.13,0.5,0.2,0.2,12981.0,593.0,12.0,7081.5,5.0,95.0,0.95920148933,545.766666666667,633,13.78,354170,0.52,0.0,0.4,0.52,,,,,,,,,,,,,,,,,,,,,,,0.20600000000000002,4.568215083583699,0.09244280101687082,54.55280795008088,0.26,Q3_Vulnerable,0.3885670455736487,0.07875,0.47608042523688465,0.08223766289257896,0.08049383144628948,0.8195652173913044,0.9612262854745139,0.31562070545121396,0.513094617067394,68.79035252618685,Alta
3502002,Analândia,21.3,1.6,0,26.7,69.4,100.0,0.0,0.38,0.5,0.2,0.0,4441.0,236.0,9.0,2984.0,15.1,84.9,0.877437271672,672.628571428571,713,5.66,350200,0.22,0.0,0.28,0.42,,,,,,,,,,,,,,,,,,,,,,,0.21600000000000003,5.314118441792389,0.20265705922089622,67.19207385723936,0.21,Q2_Conservar,0.23797772293737077,0.26625,1.5627111011033552,0.2701664870012453,0.26820824350062267,0.808695652173913,0.8792894702189135,0.12963811268896017,0.46476184030395606,58.268726302558306,Alta
3541109,Presidente Alves,0.0,1.2,0,23.3,64.4,100.0,0.0,0.38,0.75,0.2,0.2,3963.5,191.0,3.0,2561.0,12.9,87.1,0.793270938335,624.704545454545,668,6.48,354110,0.43,0.0,0.27,0.39,,,,,,,,,,,,,,,,,,,,,,,0.30599999999999994,4.818973129809512,0.07569067743156302,64.6146083007443,0.195,Q2_Conservar,0.28592271631523286,0.0,1.624826542197553,0.2809091266699768,0.1404545633349884,0.7108695652173913,0.7949454686139484,0.14841960604672472,0.41612238390565714,47.680338582808815,Moderada
3506805,Bocaina,25.0,1.6,7,20.2,65.4,99.9,0.0,0.38,0.25,0.6,0.2,11059.0,455.0,12.5,7743.5,5.0,95.0,0.931684159657,659.51724137931,699,5.65,350680,0.41,0.0,0.56,0.49,,,,,,,,,,,,,,,,,,,,,,,0.286,4.114296048467312,0.11303011122162944,70.019893299575,0.245,Q2_Conservar,0.3897707819204518,0.3125,0.5913735419115652,0.10217718818457293,0.20733859409228647,0.7326086956521739,0.9336508689619406,0.1294090700870362,0.47855560214277776,61.271508596573334,Alta
3554755,Trabiju,45.5,2.1,0,22.1,67.5,72.4,0.0,0.25,0.25,0.2,0.2,1613.0,97.0,2.0,850.0,7.6,92.4,0.906447210941,671.380952380952,677,0.83,355475,0.41,0.0,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,,0.18,6.0136391816491015,0.12399256044637322,52.696838189708615,0.275,Q2_Conservar,0.3932938545924606,0.56875,4.184748915065096,0.7236383924886987,0.6461941962443494,0.8478260869565217,0.908360647104658,0.019010535959688504,0.5629370641715357,79.64062088687957,Muy Alta
3500303,Aguaí,7.7,1.4,1,13.2,73.0,42.3,0.0,0.38,0.25,0.0,0.2,32110.0,1902.5,19.5,21107.5,6.8,93.2,0.938751691816,693.452702702703,727,4.61,350030,0.67,0.0,0.78,0.5,,,,,,,,,,,,,,,,,,,,,,,0.166,5.924945499844285,0.06072874493927126,65.7349735284958,0.25,Q2_Conservar,0.5262408171432383,0.09625,0.22734350669573342,0.03921951730546151,0.06773475865273076,0.8630434782608696,0.9407333201051435,0.1055886394869446,0.5006682027297853,66.08522992170279,Alta
3542008,Quintana,0.0,1.3,0,17.2,66.9,98.0,0.33,0.5,0.5,0.2,0.2,6521.0,322.0,4.5,3503.5,7.4,92.6,0.970853678924,532.39603960396,639,16.68,354200,0.44,0.0,0.43,0.34,,,,,,,,,,,,,,,,,,,,,,,0.346,4.9378929612022695,0.06900782088636713,53.72642232786382,0.17,Q3_Vulnerable,0.31511570478921913,0.0,1.025916270510658,0.17732977298113348,0.08866488649056674,0.6673913043478261,0.9729030718907952,0.3820430600091617,0.4852236055055137,62.72307508496261,Alta
3501301,Álvares Machado,12.0,1.5,3,10.6,71.1,100.0,0.0,0.13,0.25,0.2,0.2,25384.0,1559.0,25.5,14032.5,7.5,92.5,0.979723850285,530.871559633028,613,13.4,350130,0.39,0.0,0.78,0.68,,,,,,,,,,,,,,,,,,,,,,,0.156,6.141664040340372,0.10045698077529153,55.2808855972266,0.34,Q3_Vulnerable,0.5042226054698542,0.15,0.28009769933816575,0.04834316309448637,0.09917158154724318,0.8739130434782609,0.9817919674603923,0.30691708657810357,0.5532032569067709,77.52165548429238,Muy Alta
3542206,Rancharia,19.7,1.8,12,11.9,68.2,66.9,0.33,0.63,0.75,0.4,0.2,28696.0,1318.0,32.0,17432.0,9.7,90.3,0.961211667327,537.187624750499,628,14.46,354220,0.61,0.0,0.68,0.56,RANCHARIA,1.0,0.0,10.0,6.0,0.0,3.48480624477279,0.0,285.405631446892,865.974351826038,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.462,4.592974630610538,0.1115137998327293,60.74714245887929,0.28,Q4_Desarrollo,0.501884212632562,0.24625,0.23766378589350434,0.041004372065395193,0.14362718603269758,0.5413043478260868,0.9632407067933846,0.3311956023820431,0.4962504111333548,65.12351501467326,Alta
3528700,Marabá Paulista,0.0,2.3,0,9.0,59.0,100.0,0.0,0.38,0.0,0.2,0.2,4692.5,291.5,3.5,1886.5,62.3,37.7,0.984583427482,468.334494773519,623,24.83,352870,0.6,0.0,0.25,0.37,,,,,,,,,,,,,,,,,,,,,,,0.156,6.212040490143846,0.07458710708577516,40.20245071923282,0.185,Q3_Vulnerable,0.3229606355981998,0.0,1.2573255194459243,0.2173511611179969,0.10867558055899845,0.8739130434782609,0.9866618028286754,0.5687127805771873,0.5721847686082644,81.65376592065418,Muy Alta
3503406,Arealva,10.5,1.7,2,13.4,57.3,93.4,0.0,0.38,0.0,0.4,0.2,7985.5,323.0,2.0,5955.5,21.4,78.6,0.934907957724,646.301886792453,688,6.06,350340,0.2,0.0,0.32,0.52,,,,,,,,,,,,,,,,,,,,,,,0.196,4.044831256652683,0.02504539477803519,74.57892430029428,0.26,Q2_Conservar,0.27533642684046206,0.13125,0.7175505603907081,0.1239990447168439,0.12762452235842195,0.8304347826086956,0.936881472203838,0.13879981676591846,0.46181540415546724,57.62731271281315,Alta
3505203,Bariri,11.7,1.9,31,7.3,72.2,80.0,1.0,0.5,0.0,0.4,0.2,31594.0,1347.0,15.5,24124.5,3.4,96.6,0.948916051343,601.06338028169,698,13.89,350520,0.47,0.0,0.78,0.43,,,,,,,,,,,,,,,,,,,,,,,0.42000000000000004,4.263467747040577,0.04905994809140976,76.35785275685257,0.215,Q4_Desarrollo,0.4460422800481495,0.14625,0.22852440336772806,0.03942374909082394,0.09283687454541197,0.5869565217391304,0.9509191357664497,0.3181401740723775,0.47897899723430387,61.36367803512557,Alta
3542909,Ribeirão Bonito,15.4,1.0,2,23.3,74.2,0.0,0.0,0.0,0.0,0.4,0.2,11562.0,1018.5,9.5,6172.5,7.3,92.7,0.919927512371,669.537931034483,713,6.1,354290,0.6,0.0,0.45,0.6,,,,,,,,,,,,,,,,,,,,,,,0.12000000000000002,8.809029579657498,0.08216571527417402,53.38609237156201,0.3,Q2_Conservar,0.4508274496352266,0.1925,0.6417574814046013,0.11089090731028993,0.15169545365514497,0.9130434782608695,0.9218694043519874,0.1397159871736143,0.5154303546153686,69.29882232829583,Alta
3525805,Júlio Mesquita,18.5,1.6,0,14.1,74.4,9.6,0.0,0.38,0.0,0.0,0.0,4342.0,188.5,0.5,1962.0,6.5,93.5,0.951944723122,599.232558139535,637,5.93,352580,0.82,0.0,0.59,0.64,,,,,,,,,,,,,,,,,,,,,,,0.076,4.341317365269461,0.011515430677107323,45.18654997696914,0.32,Q3_Vulnerable,0.5642668959800288,0.23125,1.7134960847535698,0.2962442016286496,0.26374710081432484,0.9608695652173913,0.9539542008246609,0.13582226294090702,0.5757320051554625,82.42596854536757,Muy Alta
3522000,Itaju,0.0,2.0,0,10.9,63.5,85.7,0.0,0.25,0.0,0.2,0.2,3432.0,127.0,2.5,2352.5,19.1,80.9,0.959369726574,646.028169014084,686,5.83,352200,0.19,0.0,0.31,0.31,ITAJU,1.0,0.0,9.0,4.0,0.0,29.1375291375291,0.0,135.975135975136,167.540792540793,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,3.7004662004662006,0.07284382284382285,68.5460372960373,0.155,Q2_Conservar,0.20162147097216798,0.0,1.8502331002331003,0.3198923712431382,0.1599461856215691,0.9021739130434783,0.9613948778536203,0.13353183692166745,0.47173365688250063,59.78643029250643,Alta
3505807,Bastos,7.5,1.8,10,12.2,53.7,100.0,0.0,0.38,0.25,0.2,0.4,20974.0,655.0,24.5,9411.0,13.0,87.0,0.962867381928,585.769230769231,633,7.46,350580,0.52,0.0,0.78,0.46,,,,,,,,,,,,,,,,,,,,,,,0.246,3.1229140841041287,0.11681129016878039,44.86983884809764,0.23,Q3_Vulnerable,0.47015035588036325,0.09375,0.2560312768189187,0.044180962831790856,0.06896548141589542,0.7760869565217391,0.9648999164729243,0.17086578103527258,0.4901936982652389,63.80502116413239,Alta
3529005,Marília,15.3,2.0,352,21.1,63.2,56.4,1.0,0.5,0.5,0.6,0.6,227186.0,12103.5,225.0,141547.5,1.1,98.9,0.941543348793,585.816711590296,656,10.7,352900,0.94,1.0,0.78,0.61,MARILIA,4.0,3.0,10.0,9.0,0.0,0.440167968096626,0.586890624128834,16.9464667717201,1177.69385241853,0.0,10.0,0.0,4.0,4.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,0.64,5.327573001857509,0.09903779282174079,62.30467546415712,0.8049999999999999,Q4_Desarrollo,0.8895413097540756,0.19125,0.027818615583706748,0.004712412913996155,0.09798120645699808,0.34782608695652173,0.9435308700424304,0.24507558405863492,0.5047910114537321,66.9827296163137,Alta
3500808,Alfredo Marcondes,0.0,1.4,0,8.0,57.3,100.0,0.0,0.38,0.5,0.2,0.0,4168.0,173.0,3.0,2500.0,15.8,84.2,0.985781704244,484.861111111111,618,21.54,350080,0.64,0.0,0.61,0.56,,,,,,,,,,,,,,,,,,,,,,,0.21600000000000003,4.15067178502879,0.07197696737044146,59.980806142034545,0.28,Q3_Vulnerable,0.4918878810111386,0.0,1.3747600767754318,0.23766104078438693,0.11883052039219347,0.808695652173913,0.9878626090552298,0.49335776454420527,0.580126885435336,83.382695857534,Muy Alta
3529203,Martinópolis,7.8,2.2,3,12.5,70.6,67.8,0.33,0.38,0.5,0.6,0.2,24550.0,1153.5,10.0,14462.5,14.3,85.7,0.94699976343,532.176470588235,621,14.3,352920,0.44,0.0,0.54,0.52,,,,,,,,,,,,,,,,,,,,,,,0.402,4.69857433808554,0.04073319755600815,58.91038696537678,0.26,Q4_Desarrollo,0.40281258237971374,0.0975,0.2875763747454175,0.04963657281168814,0.07356828640584406,0.6065217391304347,0.9489988027258918,0.3275309207512598,0.4718864662786288,59.81969557245069,Alta
3541208,Presidente Bernardes,8.3,2.2,0,12.0,59.0,92.7,0.0,0.38,0.75,0.0,0.2,14030.0,635.5,7.5,9101.5,31.8,68.2,0.962470459978,518.230125523013,620,16.41,354120,0.65,0.0,0.39,0.41,,,,,,,,,,,,,,,,,,,,,,,0.26599999999999996,4.529579472558803,0.053456878118317896,64.87170349251605,0.205,Q3_Vulnerable,0.3875495072303583,0.10375000000000001,0.4205274411974341,0.07262997630860077,0.08818998815430039,0.7543478260869565,0.964502156653047,0.37585890975721487,0.5140896775763755,69.00696856702886,Alta
3539301,Pirassununga,7.8,2.0,113,14.8,68.8,98.7,1.0,0.75,0.5,0.6,0.2,71813.0,3833.0,59.0,50957.5,4.1,95.9,0.944595141859,684.413043478261,729,6.12,353930,0.38,0.0,0.78,0.61,PIRASSUNUNGA,1.0,2.0,10.0,7.0,0.0,1.3925055352095,1.3925055352095,34.1163856126328,958.839525672829,0.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.6100000000000001,5.337473716458023,0.08215782657736065,70.95860081043823,0.305,Q1_Modelo,0.47862176952419067,0.0975,0.09580438082241377,0.016470303797437472,0.056985151898718736,0.38043478260869557,0.9465891051947936,0.1401740723774622,0.40056097632077214,44.292755143871055,Moderada
3504701,Balbinos,0.0,2.8,0,10.4,71.2,100.0,0.0,0.13,0.25,0.0,0.2,3794.5,357.0,2.5,1918.5,2.6,97.4,0.984907006532,600.25,665,9.74,350470,0.48,0.0,0.64,0.62,,,,,,,,,,,,,,,,,,,,,,,0.11600000000000002,9.40835419686388,0.06588483331137172,50.56002108314666,0.31,Q3_Vulnerable,0.4733701124016605,0.0,1.8764000527078668,0.3244178505235469,0.16220892526177344,0.9173913043478261,0.98698606492767,0.22308749427393498,0.552608780242573,77.39224307147006,Muy Alta
3549102,São João da Boa Vista,5.4,2.1,115,18.8,60.0,95.8,1.0,0.75,0.25,0.4,0.6,88093.0,4644.0,40.5,68053.5,5.0,95.0,0.945712493124,681.262195121951,712,4.32,354910,0.55,0.0,0.78,0.44,SAO JOAO DA BOA VISTA,3.0,0.0,10.0,7.0,0.0,1.89193995739351,0.0,5.90285266706776,1096.40623302322,0.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.6,5.271701497281282,0.04597414096466234,77.25188153428762,0.22,Q1_Modelo,0.4722775390420291,0.0675,0.06810983846616644,0.01168063340175579,0.0395903167008779,0.3913043478260869,0.9477088150972213,0.0989464040311498,0.389965484539473,41.986208496985874,Moderada
3506706,Boa Esperança do Sul,11.3,1.3,1,17.7,68.3,57.1,0.0,0.13,0.25,0.4,0.0,13311.5,658.0,3.5,7768.5,6.0,94.0,0.948599366144,654.852534562212,714,8.28,350670,0.79,0.0,0.37,0.35,,,,,,,,,,,,,,,,,,,,,,,0.156,4.943094316943996,0.02629305487736168,58.35931337565263,0.175,Q2_Conservar,0.4029797238711399,0.14125000000000001,0.5130901851782294,0.08863836629695775,0.11494418314847887,0.8739130434782609,0.9506017820708125,0.1896472743930371,0.5064172013923458,67.33673705905726,Alta
3547700,Santo Anastácio,16.1,1.8,6,8.3,65.8,100.0,1.0,0.75,0.75,0.4,0.2,19219.0,941.0,15.0,11924.5,6.5,93.5,0.9824101213,506.35393258427,619,18.2,354770,0.66,0.0,0.58,0.46,SANTO ANASTACIO,1.0,0.0,10.0,7.0,0.0,5.20318434882148,0.0,16.1298714813466,1136.52412419258,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.62,4.896196472241011,0.07804776523232218,62.04537176752173,0.23,Q4_Desarrollo,0.45718875157613237,0.20125,0.3423695301524533,0.05911284979663221,0.1301814248983161,0.3695652173913043,0.9844839089745053,0.4168575355016033,0.47165536766837224,59.76938740973494,Alta
3508900,Caiabu,27.0,1.7,0,14.1,48.0,92.1,0.0,0.38,0.25,0.2,0.2,3892.0,163.5,0.0,2039.0,19.5,80.5,0.9694460402,559.461538461538,619,9.62,350890,0.72,0.0,0.29,0.41,,,,,,,,,,,,,,,,,,,,,,,0.20600000000000002,4.200924974306269,0.0,52.389516957862284,0.205,Q3_Vulnerable,0.38106870507824286,0.3375,1.2332990750256936,0.2131958749221551,0.27534793746107755,0.8195652173913044,0.9714924617562074,0.22033898305084745,0.5335626609475359,73.24606812245258,Alta
3519303,Ibaté,9.3,2.2,28,18.3,79.3,100.0,1.0,0.5,0.25,0.6,0.2,31456.0,1957.5,22.5,18096.0,1.4,98.6,0.881052444669,640.451612903226,710,9.8,351930,0.59,0.0,0.78,0.53,,,,,,,,,,,,,,,,,,,,,,,0.51,6.222978128179044,0.07152848423194302,57.527975584944045,0.265,Q1_Modelo,0.5129925711363715,0.11625,0.25209816887080366,0.043500746114006485,0.07987537305700325,0.48913043478260865,0.882912274551381,0.22446174988547873,0.4378744806825686,52.41558135578328,Alta
