cod_ibge,year,diarrhea,population,incidence_diarrhea
354630,2010,4.0,29965.32,13.348764505101231
354630,2011,1.0,30268.0,3.3038192150125547
354630,2012,2.0,30593.0,6.537443205962148
354630,2013,40.0,32009.0,124.96485363491519
354630,2014,58.0,32384.0,179.100790513834
354630,2015,32.0,32749.0,97.71290726434394
354630,2016,21.0,33106.0,63.43261040294811
354630,2017,30.0,33455.0,89.67269466447466
354630,2018,17.0,33975.0,50.03679175864606
354630,2019,39.0,34361.0,113.50077122318908
354640,2010,7.0,43710.48,16.014466096002604
354640,2011,9.0,44152.0,20.38412755934046
354640,2012,6.0,44375.0,13.52112676056338
354640,2013,4.0,46092.0,8.678295582747548
354640,2014,2.0,46366.0,4.313505585989734
354640,2015,0.0,46633.0,0.0
354640,2016,1.0,46893.0,2.132514447785384
354640,2017,3.0,47148.0,6.362942224484602
354640,2018,7.0,47395.0,14.769490452579387
354640,2019,7.0,47673.0,14.683363748872527
354650,2010,0.0,5499.45,0.0
354650,2011,0.0,5555.0,0.0
354650,2012,0.0,5542.0,0.0
354650,2013,0.0,5701.0,0.0
354650,2014,1.0,5691.0,17.571604287471445
354650,2015,0.0,5681.0,0.0
354650,2016,1.0,5672.0,17.63046544428773
354650,2017,0.0,5662.0,0.0
354650,2018,0.0,5611.0,0.0
354650,2019,0.0,5599.0,0.0
354660,2010,32.0,29154.51,109.76003369633034
354660,2011,15.0,29449.0,50.9355156372033
354660,2012,18.0,29651.0,60.706215641968235
354660,2013,16.0,30872.0,51.82689816014512
354660,2014,16.0,31113.0,51.425449169157595
354660,2015,19.0,31348.0,60.60992726808728
354660,2016,13.0,31578.0,41.16790170371778
354660,2017,14.0,31802.0,44.02238852902333
354660,2018,8.0,32076.0,24.940765681506424
354660,2019,13.0,32322.0,40.22028339830456
354670,2010,0.0,21853.26,0.0
354670,2011,1.0,22074.0,4.53021654435082
354670,2012,3.0,22499.0,13.333925952264545
354670,2013,2.0,23793.0,8.405833648552095
354670,2014,3.0,24272.0,12.359920896506262
354670,2015,0.0,24737.0,0.0
354670,2016,1.0,25192.0,3.969514131470308
354670,2017,1.0,25637.0,3.900612396146195
354670,2018,1.0,26403.0,3.7874483960156047
354670,2019,2.0,26898.0,7.43549706297866
354680,2010,43.0,50459.31,85.21717795982545
354680,2011,31.0,50969.0,60.82128352528007
354680,2012,17.0,51467.0,33.03087415236948
354680,2013,28.0,53784.0,52.06009222073479
354680,2014,36.0,54363.0,66.2215109541416
354680,2015,24.0,54926.0,43.6951534792266
354680,2016,37.0,55476.0,66.69550796740933
354680,2017,25.0,56014.0,44.63169921805263
354680,2018,27.0,56792.0,47.54190731088885
354680,2019,22.0,57386.0,38.336876590109085
354690,2010,2.0,8196.21,24.401522166952777
354690,2011,1.0,8279.0,12.078753472641623
354690,2012,0.0,8308.0,0.0
354690,2013,1.0,8613.0,11.610356437942645
354690,2014,3.0,8651.0,34.67807189920241
354690,2015,1.0,8687.0,11.511453896627144
354690,2016,0.0,8723.0,0.0
354690,2017,1.0,8758.0,11.418131993605847
354690,2018,1.0,8779.0,11.390818999886092
354690,2019,2.0,8817.0,22.683452421458547
354700,2010,0.0,5415.3,0.0
354700,2011,1.0,5470.0,18.281535648994517
354700,2012,0.0,5525.0,0.0
354700,2013,0.0,5776.0,0.0
354700,2014,0.0,5840.0,0.0
354700,2015,0.0,5902.0,0.0
354700,2016,0.0,5962.0,0.0
354700,2017,1.0,6021.0,16.608536787908985
354700,2018,0.0,6107.0,0.0
354700,2019,1.0,6173.0,16.199578810950914
354710,2010,2.0,2805.66,71.28447495419972
354710,2011,1.0,2834.0,35.28581510232887
354710,2012,1.0,2836.0,35.26093088857546
354710,2013,0.0,2929.0,0.0
354710,2014,0.0,2933.0,0.0
354710,2015,0.0,2937.0,0.0
354710,2016,4.0,2941.0,136.00816048962938
354710,2017,2.0,2945.0,67.91171477079797
354710,2018,2.0,2935.0,68.14310051107326
354710,2019,3.0,2939.0,102.07553589656345
354720,2010,0.0,1605.78,0.0
354720,2011,0.0,1622.0,0.0
354720,2012,1.0,1603.0,62.38303181534623
354720,2013,1.0,1629.0,61.38735420503376
354720,2014,0.0,1610.0,0.0
354720,2015,0.0,1591.0,0.0
354720,2016,0.0,1573.0,0.0
354720,2017,0.0,1555.0,0.0
354720,2018,1.0,1507.0,66.35700066357
354720,2019,1.0,1487.0,67.24949562878278
354730,2010,16.0,110307.78,14.50486991942001
354730,2011,22.0,111422.0,19.744754177810485
354730,2012,23.0,113945.0,20.185177059107463
354730,2013,7.0,120998.0,5.785219590406453
354730,2014,10.0,123825.0,8.075913587724612
354730,2015,9.0,126574.0,7.110465024412596
354730,2016,10.0,129261.0,7.736285499880088
354730,2017,13.0,131887.0,9.856922971938099
354730,2018,16.0,136517.0,11.720152068973094
354730,2019,19.0,139447.0,13.62524830222235
354740,2010,0.0,2506.68,0.0
354740,2011,1.0,2532.0,39.494470774091624
354740,2012,1.0,2521.0,39.666798889329634
354740,2013,0.0,2585.0,0.0
354740,2014,0.0,2574.0,0.0
354740,2015,1.0,2564.0,39.0015600624025
354740,2016,0.0,2554.0,0.0
354740,2017,1.0,2544.0,39.308176100628934
354740,2018,1.0,2510.0,39.8406374501992
354740,2019,0.0,2498.0,0.0
354750,2010,104.0,26239.95,396.34221863989836
354750,2011,60.0,26505.0,226.37238256932656
354750,2012,89.0,26530.0,335.46928006030913
354750,2013,69.0,27411.0,251.72376053409212
354750,2014,44.0,27457.0,160.2505736242124
354750,2015,28.0,27502.0,101.81077739800742
354750,2016,26.0,27546.0,94.38756988310463
354750,2017,28.0,27590.0,101.48604566872055
354750,2018,18.0,27514.0,65.42124009595115
354750,2019,21.0,27557.0,76.20568276662917
354760,2010,30.0,23808.51,126.00536530845484
354760,2011,27.0,24049.0,112.27078048983326
354760,2012,47.0,24229.0,193.98241776383674
354760,2013,27.0,25246.0,106.94763526895349
354760,2014,15.0,25459.0,58.91826073294316
354760,2015,16.0,25666.0,62.33928153978025
354760,2016,12.0,25869.0,46.38756813174069
354760,2017,18.0,26067.0,69.05282541143976
354760,2018,12.0,26322.0,45.589240939138364
354760,2019,14.0,26540.0,52.750565184626986
354765,2010,0.0,1438.47,0.0
354765,2011,0.0,1453.0,0.0
354765,2012,0.0,1458.0,0.0
354765,2013,0.0,1511.0,0.0
354765,2014,0.0,1517.0,0.0
354765,2015,0.0,1523.0,0.0
354765,2016,1.0,1530.0,65.359477124183
354765,2017,0.0,1536.0,0.0
354765,2018,0.0,1539.0,0.0
354765,2019,0.0,1545.0,0.0
354770,2010,2.0,20249.46,9.876806591385646
354770,2011,4.0,20454.0,19.55607705094358
354770,2012,3.0,20434.0,14.681413330723304
354770,2013,4.0,21059.0,18.994254238092978
354770,2014,6.0,21051.0,28.50220892119139
354770,2015,5.0,21044.0,23.759741494012545
354770,2016,4.0,21037.0,19.01411798260208
354770,2017,1.0,21030.0,4.75511174512601
354770,2018,1.0,20889.0,4.787208578677773
354770,2019,1.0,20878.0,4.789730817128078
354780,2010,195.0,671701.14,29.03076805854461
354780,2011,198.0,678486.0,29.182621306850837
354780,2012,171.0,680496.0,25.12872963250335
354780,2013,152.0,704942.0,21.56205758771644
354780,2014,152.0,707613.0,21.48066810530615
354780,2015,172.0,710210.0,24.218188986356147
354780,2016,163.0,712749.0,22.869200798598104
354780,2017,135.0,715231.0,18.87502079747662
354780,2018,98.0,716109.0,13.685067496707905
354780,2019,99.0,718773.0,13.773472292364906
354790,2010,4.0,6282.54,63.66851623706336
354790,2011,4.0,6346.0,63.03183107469272
354790,2012,5.0,6386.0,78.29627309740056
354790,2013,3.0,6644.0,45.153521974714025
354790,2014,5.0,6692.0,74.71607890017933
354790,2015,7.0,6739.0,103.87297818667457
354790,2016,2.0,6785.0,29.476787030213707
354790,2017,2.0,6829.0,29.28686484111876
354790,2018,15.0,6880.0,218.02325581395348
354790,2019,9.0,6929.0,129.8888728532256
354800,2010,0.0,20635.56,0.0
354800,2011,1.0,20844.0,4.797543657647284
354800,2012,0.0,21032.0,0.0
354800,2013,2.0,21957.0,9.108712483490459
354800,2014,4.0,22176.0,18.037518037518037
354800,2015,1.0,22389.0,4.466479074545536
354800,2016,2.0,22597.0,8.850732398105942
354800,2017,3.0,22801.0,13.157317661506074
354800,2018,4.0,23085.0,17.327268789257094
354800,2019,3.0,23310.0,12.87001287001287
354805,2010,6.0,7603.2,78.91414141414141
354805,2011,5.0,7680.0,65.10416666666666
354805,2012,4.0,7732.0,51.73305742369374
354805,2013,2.0,8048.0,24.850894632206757
354805,2014,3.0,8109.0,36.99593044765076
354805,2015,4.0,8169.0,48.96560166483046
354805,2016,4.0,8228.0,48.61448711716091
354805,2017,3.0,8285.0,36.210018105009055
354805,2018,4.0,8356.0,47.86979415988511
354805,2019,2.0,8420.0,23.752969121140143
354810,2010,2.0,5867.73,34.08473123337305
354810,2011,0.0,5927.0,0.0
354810,2012,0.0,5912.0,0.0
354810,2013,0.0,6078.0,0.0
354810,2014,0.0,6065.0,0.0
354810,2015,0.0,6053.0,0.0
354810,2016,0.0,6041.0,0.0
354810,2017,0.0,6029.0,0.0
354810,2018,0.0,5968.0,0.0
354810,2019,0.0,5954.0,0.0
354820,2010,6.0,6434.01,93.25444007702816
354820,2011,4.0,6499.0,61.54793045083859
354820,2012,5.0,6510.0,76.80491551459293
354820,2013,2.0,6733.0,29.704440813901677
354820,2014,3.0,6750.0,44.44444444444445
354820,2015,6.0,6767.0,88.66558297620806
354820,2016,5.0,6784.0,73.70283018867926
354820,2017,1.0,6800.0,14.705882352941176
354820,2018,3.0,6794.0,44.156608772446276
354820,2019,2.0,6811.0,29.364263691087945
354830,2010,1.0,2796.75,35.75578796817735
354830,2011,0.0,2825.0,0.0
354830,2012,1.0,2845.0,35.149384885764505
354830,2013,0.0,2963.0,0.0
354830,2014,1.0,2988.0,33.467202141900934
354830,2015,0.0,3011.0,0.0
354830,2016,0.0,3035.0,0.0
354830,2017,0.0,3057.0,0.0
354830,2018,0.0,3086.0,0.0
354830,2019,0.0,3111.0,0.0
354840,2010,1.0,4269.87,23.419916765615813
354840,2011,4.0,4313.0,92.74287039183862
354840,2012,1.0,4347.0,23.004370830457788
354840,2013,1.0,4532.0,22.06531332744925
354840,2014,0.0,4572.0,0.0
354840,2015,1.0,4611.0,21.687269572760787
354840,2016,2.0,4650.0,43.01075268817204
354840,2017,0.0,4687.0,0.0
354840,2018,0.0,4736.0,0.0
354840,2019,0.0,4777.0,0.0
354850,2010,12.0,415313.91,2.8893807096420154
354850,2011,24.0,419509.0,5.72097380509119
354850,2012,26.0,419614.0,6.196170766466324
354850,2013,13.0,433153.0,3.001248981306836
354850,2014,70.0,433565.0,16.14521467369368
354850,2015,10.0,433966.0,2.304327988828618
354850,2016,16.0,434359.0,3.6835889206854233
354850,2017,11.0,434742.0,2.5302363240726686
354850,2018,15.0,432957.0,3.4645472876059284
354850,2019,26.0,433311.0,6.000309246707331
354860,2010,35.0,10372.23,337.4394898686204
354860,2011,36.0,10477.0,343.6098119690751
354860,2012,47.0,10486.0,448.2166698455083
354860,2013,18.0,10831.0,166.18964084572062
354860,2014,27.0,10848.0,248.89380530973452
354860,2015,17.0,10864.0,156.480117820324
354860,2016,20.0,10880.0,183.8235294117647
354860,2017,23.0,10895.0,211.10601193207896
354860,2018,17.0,10862.0,156.50893021542993
354860,2019,20.0,10878.0,183.85732671446956
354870,2010,33.0,762550.47,4.327582409069921
354870,2011,48.0,770253.0,6.231718669060686
354870,2012,48.0,774886.0,6.1944595721177045
354870,2013,100.0,805895.0,12.408564391142766
354870,2014,80.0,811489.0,9.858420754933215
354870,2015,17.0,816925.0,2.080974385653518
354870,2016,45.0,822242.0,5.472841328951817
354870,2017,48.0,827437.0,5.8010458802301565
354870,2018,41.0,833240.0,4.920551101723393
354870,2019,50.0,838936.0,5.959930197297529
354880,2010,50.0,148462.38,33.67856557331224
354880,2011,44.0,149962.0,29.340766327469627
354880,2012,60.0,150638.0,39.83058723562448
354880,2013,82.0,156362.0,52.44240928102736
354880,2014,53.0,157205.0,33.71394039629783
354880,2015,59.0,158024.0,37.3361008454412
354880,2016,37.0,158825.0,23.296080591846373
354880,2017,31.0,159608.0,19.42258533406847
354880,2018,56.0,160275.0,34.93994696615193
354880,2019,26.0,161127.0,16.13633965753722
354890,2010,16.0,221931.27,7.209439210616873
354890,2011,13.0,224173.0,5.7990926650399475
354890,2012,5.0,226322.0,2.2092416998789335
354890,2013,3.0,236457.0,1.2687296210304622
354890,2014,11.0,238958.0,4.603319411779476
354890,2015,20.0,241389.0,8.285381686820857
354890,2016,37.0,243765.0,15.178553114680122
354890,2017,38.0,246088.0,15.441630636195184
354890,2018,43.0,249415.0,17.24034240121885
354890,2019,41.0,251983.0,16.270938912545688
354900,2010,0.0,2760.12,0.0
354900,2011,0.0,2788.0,0.0
354900,2012,1.0,2783.0,35.932446999640675
354900,2013,2.0,2864.0,69.83240223463687
354900,2014,0.0,2861.0,0.0
354900,2015,0.0,2857.0,0.0
354900,2016,2.0,2854.0,70.07708479327259
354900,2017,0.0,2850.0,0.0
354900,2018,0.0,2826.0,0.0
354900,2019,1.0,2821.0,35.44842254519674
354910,2010,16.0,83277.81,19.21280110512032
354910,2011,7.0,84119.0,8.321544478655237
354910,2012,6.0,84584.0,7.093540149437246
354910,2013,1.0,87912.0,1.1375011375011375
354910,2014,3.0,88477.0,3.3907117103880107
354910,2015,5.0,89027.0,5.616273714715761
354910,2016,7.0,89564.0,7.815640212585414
354910,2017,3.0,90089.0,3.330040293487551
354910,2018,1.0,90637.0,1.103302183435021
354910,2019,3.0,91211.0,3.2890769753648135
354920,2010,0.0,2533.41,0.0
354920,2011,3.0,2559.0,117.23329425556857
354920,2012,3.0,2552.0,117.55485893416929
354920,2013,0.0,2624.0,0.0
354920,2014,1.0,2618.0,38.19709702062643
354920,2015,1.0,2612.0,38.28483920367535
354920,2016,2.0,2607.0,76.71653241273494
354920,2017,2.0,2601.0,76.89350249903883
354920,2018,0.0,2574.0,0.0
354920,2019,3.0,2568.0,116.82242990654204
354925,2010,1.0,1771.11,56.46176691453383
354925,2011,0.0,1789.0,0.0
354925,2012,0.0,1797.0,0.0
354925,2013,0.0,1865.0,0.0
354925,2014,0.0,1875.0,0.0
354925,2015,2.0,1885.0,106.10079575596816
354925,2016,1.0,1894.0,52.798310454065465
354925,2017,0.0,1904.0,0.0
354925,2018,3.0,1912.0,156.90376569037656
354925,2019,0.0,1922.0,0.0
354930,2010,0.0,2077.02,0.0
354930,2011,1.0,2098.0,47.66444232602478
354930,2012,2.0,2092.0,95.60229445506693
354930,2013,0.0,2150.0,0.0
354930,2014,2.0,2145.0,93.24009324009324
354930,2015,0.0,2141.0,0.0
354930,2016,0.0,2136.0,0.0
354930,2017,0.0,2132.0,0.0
354930,2018,3.0,2111.0,142.11274277593557
354930,2019,0.0,2105.0,0.0
354940,2010,0.0,46422.09,0.0
354940,2011,0.0,46891.0,0.0
354940,2012,1.0,47256.0,2.116133401049602
354940,2013,0.0,49259.0,0.0
354940,2014,1.0,49690.0,2.0124773596297043
354940,2015,0.0,50110.0,0.0
354940,2016,0.0,50520.0,0.0
354940,2017,0.0,50921.0,0.0
354940,2018,2.0,51447.0,3.8874958695356385
354940,2019,0.0,51888.0,0.0
354950,2010,0.0,8347.68,0.0
354950,2011,0.0,8432.0,0.0
354950,2012,0.0,8456.0,0.0
354950,2013,0.0,8759.0,0.0
354950,2014,0.0,8791.0,0.0
354950,2015,1.0,8823.0,11.33401337413578
354950,2016,0.0,8854.0,0.0
354950,2017,1.0,8885.0,11.254924029262803
354950,2018,0.0,8895.0,0.0
354950,2019,1.0,8928.0,11.200716845878135
354960,2010,0.0,4031.28,0.0
354960,2011,0.0,4072.0,0.0
354960,2012,0.0,4068.0,0.0
354960,2013,0.0,4190.0,0.0
354960,2014,0.0,4188.0,0.0
354960,2015,0.0,4185.0,0.0
354960,2016,0.0,4183.0,0.0
354960,2017,0.0,4181.0,0.0
354960,2018,0.0,4151.0,0.0
354960,2019,2.0,4147.0,48.22763443453099
354970,2010,3.0,51519.6,5.8230265762932945
354970,2011,2.0,52040.0,3.8431975403535743
354970,2012,4.0,52176.0,7.666360012266177
354970,2013,1.0,54024.0,1.8510291722197543
354970,2014,0.0,54209.0,0.0
354970,2015,1.0,54388.0,1.8386408766639701
354970,2016,1.0,54563.0,1.8327438007440942
354970,2017,8.0,54734.0,14.61614353052947
354970,2018,6.0,54763.0,10.956302613078174
354970,2019,4.0,54946.0,7.279874786153678
354980,2010,139.0,407955.24,34.07236538988934
354980,2011,165.0,412076.0,40.041157456391545
354980,2012,149.0,415769.0,35.83720768022628
354980,2013,216.0,434039.0,49.765113273231215
354980,2014,188.0,438354.0,42.887711758076804
354980,2015,128.0,442548.0,28.92341621699793
354980,2016,149.0,446649.0,33.359528399257584
354980,2017,90.0,450657.0,19.970842569848024
354980,2018,60.0,456245.0,13.150829050181374
354980,2019,58.0,460671.0,12.590330192263025
354990,2010,168.0,630507.24,26.645213463369586
354990,2011,168.0,636876.0,26.37876132873589
354990,2012,169.0,643603.0,26.25842328267581
354990,2013,140.0,673255.0,20.79449836985986
354990,2014,204.0,681036.0,29.95436364597466
354990,2015,192.0,688597.0,27.882781946479582
354990,2016,158.0,695992.0,22.701410361038633
354990,2017,144.0,703219.0,20.47726241753991
354990,2018,70.0,713943.0,9.80470429712176
354990,2019,50.0,721944.0,6.9257449331250065
354995,2010,3.0,13968.9,21.476279449348194
354995,2011,3.0,14110.0,21.261516654854713
354995,2012,2.0,14241.0,14.043957587248087
354995,2013,1.0,14874.0,6.72314105149926
354995,2014,3.0,15028.0,19.962736225712003
354995,2015,1.0,15177.0,6.588917440864466
354995,2016,2.0,15323.0,13.05227435880702
354995,2017,6.0,15465.0,38.797284190106694
354995,2018,4.0,15667.0,25.53137167294313
354995,2019,4.0,15825.0,25.276461295418642
355000,2010,0.0,10291.05,0.0
355000,2011,0.0,10395.0,0.0
355000,2012,0.0,10393.0,0.0
355000,2013,0.0,10721.0,0.0
355000,2014,0.0,10726.0,0.0
355000,2015,0.0,10731.0,0.0
355000,2016,0.0,10735.0,0.0
355000,2017,1.0,10740.0,9.31098696461825
355000,2018,2.0,10684.0,18.71958068139274
355000,2019,3.0,10687.0,28.071488724618696
355010,2010,3.0,38095.2,7.875007875007875
355010,2011,3.0,38480.0,7.796257796257796
355010,2012,3.0,38614.0,7.769202879784533
355010,2013,3.0,40027.0,7.494940914882454
355010,2014,2.0,40200.0,4.975124378109452
355010,2015,4.0,40367.0,9.909084152897169
355010,2016,3.0,40532.0,7.401559261817823
355010,2017,2.0,40692.0,4.9149710016710895
355010,2018,3.0,40781.0,7.356366935582747
355010,2019,3.0,40954.0,7.325291790789666
355020,2010,1.0,31185.99,3.206568077524555
355020,2011,1.0,31501.0,3.1745023967493093
355020,2012,0.0,31549.0,0.0
355020,2013,1.0,32621.0,3.06550994757978
355020,2014,8.0,32696.0,24.467824810374356
355020,2015,6.0,32769.0,18.309988098507738
355020,2016,4.0,32840.0,12.18026796589525
355020,2017,10.0,32910.0,30.385900941962927
355020,2018,3.0,32859.0,9.12991874372318
355020,2019,9.0,32931.0,27.329871549603716
355030,2010,3644.0,11202957.81,32.52712419167809
355030,2011,2891.0,11316119.0,25.5476281223271
355030,2012,2725.0,11376685.0,23.95249582809052
355030,2013,2702.0,11821873.0,22.855938310282983
355030,2014,3309.0,11895893.0,27.816322826710028
355030,2015,3429.0,11967825.0,28.65182269961334
355030,2016,3182.0,12038175.0,26.43257802781568
355030,2017,2899.0,12106920.0,23.944983530080318
355030,2018,2804.0,12176866.0,23.027271549181865
355030,2019,2943.0,12252023.0,24.020522978123694
355040,2010,6.0,31631.49,18.968439362167256
355040,2011,5.0,31951.0,15.64896247378799
355040,2012,2.0,32231.0,6.205206167974931
355040,2013,52.0,33638.0,154.58707414233902
355040,2014,77.0,33966.0,226.69728552081494
355040,2015,17.0,34284.0,49.58581262396453
355040,2016,15.0,34595.0,43.35886688827865
355040,2017,4.0,34898.0,11.461974898274972
355040,2018,2.0,35318.0,5.662834815108443
355040,2019,5.0,35653.0,14.024065296048017
355050,2010,1.0,7149.78,13.986444338147468
355050,2011,0.0,7222.0,0.0
355050,2012,1.0,7245.0,13.802622498274673
355050,2013,0.0,7508.0,0.0
355050,2014,0.0,7538.0,0.0
355050,2015,0.0,7567.0,0.0
355050,2016,0.0,7596.0,0.0
355050,2017,1.0,7624.0,13.11647429171039
355050,2018,0.0,7636.0,0.0
355050,2019,0.0,7666.0,0.0
355060,2010,5.0,78959.43,6.332365874475032
355060,2011,1.0,79757.0,1.253808443146056
355060,2012,7.0,80661.0,8.678295582747548
355060,2013,8.0,84460.0,9.47193937958797
355060,2014,14.0,85502.0,16.37388599097097
355060,2015,8.0,86515.0,9.246951395711726
355060,2016,11.0,87506.0,12.570566589719562
355060,2017,3.0,88473.0,3.3908650096639654
355060,2018,10.0,89943.0,11.118152607762694
355060,2019,9.0,91016.0,9.888371275380154
355070,2010,2.0,74411.37,2.6877612923938914
355070,2011,3.0,75163.0,3.9913255192049277
355070,2012,2.0,76344.0,2.6197212616577596
355070,2013,0.0,80379.0,0.0
355070,2014,0.0,81718.0,0.0
355070,2015,1.0,83020.0,1.2045290291496025
355070,2016,2.0,84294.0,2.3726481125584264
355070,2017,1.0,85538.0,1.1690710561387923
355070,2018,4.0,87596.0,4.566418557925019
355070,2019,5.0,88980.0,5.619240278714318
355080,2010,57.0,11951.28,476.9363616282105
355080,2011,22.0,12072.0,182.23989396951623
355080,2012,45.0,12046.0,373.5679893740661
355080,2013,30.0,12394.0,242.0526060997257
355080,2014,30.0,12374.0,242.4438338451592
355080,2015,30.0,12355.0,242.81667341157424
355080,2016,19.0,12335.0,154.03323875152006
355080,2017,31.0,12317.0,251.68466347324838
355080,2018,37.0,12205.0,303.1544448996313
355080,2019,28.0,12182.0,229.84731571170576
355090,2010,71.0,14254.02,498.1050959659099
355090,2011,59.0,14398.0,409.7791359911099
355090,2012,18.0,14448.0,124.58471760797342
355090,2013,12.0,14976.0,80.12820512820512
355090,2014,7.0,15041.0,46.53945881257895
355090,2015,22.0,15104.0,145.65677966101694
355090,2016,16.0,15165.0,105.50609957138148
355090,2017,14.0,15225.0,91.95402298850574
355090,2018,17.0,15257.0,111.42426427213738
355090,2019,21.0,15322.0,137.0578253491711
355100,2010,52.0,331316.37,15.694968528117098
355100,2011,37.0,334663.0,11.055898022787103
355100,2012,39.0,336809.0,11.57926302444412
355100,2013,32.0,350465.0,9.130726320745296
355100,2014,48.0,353040.0,13.596193065941538
355100,2015,26.0,355542.0,7.312778799691738
355100,2016,22.0,357989.0,6.145440223023613
355100,2017,42.0,360380.0,11.654364837116377
355100,2018,55.0,363173.0,15.144297621243869
355100,2019,41.0,365798.0,11.208371833634956
355110,2010,2.0,9029.79,22.1489093323322
355110,2011,0.0,9121.0,0.0
355110,2012,1.0,9212.0,10.855405992184108
355110,2013,0.0,9628.0,0.0
355110,2014,0.0,9734.0,0.0
355110,2015,0.0,9836.0,0.0
355110,2016,1.0,9936.0,10.064412238325282
355110,2017,1.0,10034.0,9.966115208291809
355110,2018,0.0,10177.0,0.0
355110,2019,0.0,10285.0,0.0
355120,2010,1.0,3577.86,27.949668237438022
355120,2011,0.0,3614.0,0.0
355120,2012,0.0,3605.0,0.0
355120,2013,0.0,3707.0,0.0
355120,2014,0.0,3700.0,0.0
355120,2015,0.0,3694.0,0.0
355120,2016,1.0,3687.0,27.122321670735015
355120,2017,0.0,3681.0,0.0
355120,2018,0.0,3646.0,0.0
355120,2019,0.0,3638.0,0.0
355130,2010,2.0,3038.31,65.826067781102
355130,2011,3.0,3069.0,97.75171065493646
355130,2012,0.0,3105.0,0.0
355130,2013,0.0,3252.0,0.0
355130,2014,2.0,3293.0,60.73489219556636
355130,2015,1.0,3334.0,29.994001199760046
355130,2016,4.0,3373.0,118.58879335902756
355130,2017,5.0,3411.0,146.5845793022574
355130,2018,1.0,3470.0,28.818443804034583
355130,2019,4.0,3513.0,113.86279533162539
355140,2010,4.0,11433.51,34.984882157797564
355140,2011,3.0,11549.0,25.97627500216469
355140,2012,2.0,11832.0,16.903313049357674
355140,2013,2.0,12592.0,15.88310038119441
355140,2014,1.0,12908.0,7.747133560582585
355140,2015,0.0,13216.0,0.0
355140,2016,2.0,13516.0,14.79727730097662
355140,2017,1.0,13810.0,7.24112961622013
355140,2018,2.0,14334.0,13.952839402818475
355140,2019,1.0,14662.0,6.820351930159596
355150,2010,148.0,38966.4,379.8144042046481
355150,2011,68.0,39360.0,172.7642276422764
355150,2012,87.0,39826.0,218.45025862501882
355150,2013,61.0,41728.0,146.18481595092024
355150,2014,47.0,42264.0,111.20575430626538
355150,2015,18.0,42784.0,42.07180254300673
355150,2016,19.0,43293.0,43.88700251772804
355150,2017,7.0,43790.0,15.985384791048185
355150,2018,9.0,44555.0,20.199753114128605
355150,2019,8.0,45107.0,17.73560644689294
355160,2010,13.0,26316.18,49.399266914878986
355160,2011,7.0,26582.0,26.333609209239338
355160,2012,23.0,26770.0,85.91707134852446
355160,2013,8.0,27879.0,28.695433839090352
355160,2014,16.0,28103.0,56.933423477920506
355160,2015,10.0,28321.0,35.30948765933407
355160,2016,8.0,28534.0,28.036728113829113
355160,2017,14.0,28742.0,48.70920603994155
355160,2018,13.0,29001.0,44.82604048136271
355160,2019,6.0,29229.0,20.527558246946526
355170,2010,44.0,110144.43,39.94754886833588
355170,2011,35.0,111257.0,31.4586947338145
355170,2012,44.0,112401.0,39.145559203209935
355170,2013,26.0,117539.0,22.120317511634436
355170,2014,51.0,118864.0,42.90617848970251
355170,2015,19.0,120152.0,15.813303149344165
355170,2016,25.0,121412.0,20.591045366191153
355170,2017,15.0,122643.0,12.230620581688315
355170,2018,27.0,124453.0,21.694937044506762
355170,2019,19.0,125815.0,15.101537972419822
355180,2010,0.0,12821.49,0.0
355180,2011,1.0,12951.0,7.72141147401745
355180,2012,0.0,12898.0,0.0
355180,2013,1.0,13239.0,7.553440592189743
355180,2014,0.0,13190.0,0.0
355180,2015,0.0,13144.0,0.0
355180,2016,0.0,13098.0,0.0
355180,2017,0.0,13053.0,0.0
355180,2018,0.0,12884.0,0.0
355180,2019,1.0,12832.0,7.793017456359102
355190,2010,10.0,15490.53,64.55557040333674
355190,2011,8.0,15647.0,51.12801175944271
355190,2012,13.0,15788.0,82.34101849505954
355190,2013,15.0,16482.0,91.00837277029487
355190,2014,20.0,16646.0,120.14898474107893
355190,2015,9.0,16806.0,53.55230274901821
355190,2016,13.0,16962.0,76.64190543567976
355190,2017,9.0,17115.0,52.58545135845749
355190,2018,2.0,17328.0,11.542012927054477
355190,2019,3.0,17496.0,17.146776406035663
355200,2010,2.0,5765.76,34.687534687534686
355200,2011,1.0,5824.0,17.17032967032967
355200,2012,0.0,5855.0,0.0
355200,2013,0.0,6083.0,0.0
355200,2014,0.0,6121.0,0.0
355200,2015,1.0,6158.0,16.239038648911983
355200,2016,0.0,6193.0,0.0
355200,2017,0.0,6228.0,0.0
355200,2018,0.0,6264.0,0.0
355200,2019,1.0,6302.0,15.867978419549349
355210,2010,0.0,36622.08,0.0
355210,2011,0.0,36992.0,0.0
355210,2012,1.0,37288.0,2.6818279339197595
355210,2013,1.0,38878.0,2.5721487730850354
355210,2014,2.0,39227.0,5.098529074362046
355210,2015,1.0,39565.0,2.5274864147605207
355210,2016,0.0,39896.0,0.0
355210,2017,2.0,40220.0,4.972650422675286
355210,2018,0.0,40648.0,0.0
355210,2019,1.0,41005.0,2.4387269845140835
355220,2010,202.0,587838.24,34.363194881639544
355220,2011,131.0,593776.0,22.06219180296947
355220,2012,168.0,600692.0,27.967743868738058
