cod_ibge,inc_hosp_circ_media,inc_hosp_resp_media,inc_hosp_calor_media,inc_hosp_circ_max,inc_hosp_resp_max,inc_hosp_calor_max,inc_obit_circ_media,inc_obit_resp_media,inc_obit_calor_media,inc_obit_circ_max,inc_obit_resp_max,inc_obit_calor_max,total_hosp_circ,total_hosp_resp,total_hosp_calor,total_obit_circ,total_obit_resp,total_obit_calor
355365,874.7517397957021,719.0299363561735,0,1503.4836817015034,1208.2444918265815,0,225.65264864910046,118.12079682878323,0,425.3810705423609,213.44717182497334,0,244,200,0,63,33,0
355370,817.9181370232791,1101.0469839105704,0,993.4064396523078,1265.0345171162194,0,230.45491538726066,111.118548408864,0,281.8769689935334,163.20370630352377,0,4582,6148,0,1286,623,0
355380,936.6207947888196,1074.6191623737084,0,1217.6436106527974,1344.3871835088505,0,181.70687466288547,79.48910402848051,0,271.985494106981,124.78485370051636,0,2139,2456,0,417,182,0
355385,548.1774244606634,971.1245166987878,0,892.0606601248885,1257.0595736928403,0,166.18953715184267,60.22762901489738,0,205.0580997949419,109.3095281472035,0,304,535,0,92,34,0
355390,880.9780117950475,601.6563336342066,0,1191.4543960558751,884.4251236696148,0,207.8823947551197,94.69117060468291,0,282.2760362501857,148.5663348685188,0,624,422,0,147,67,0
355395,611.8585311241974,369.22156671052505,0,735.6321839080459,446.82752457551385,0,168.9913503998611,71.24677981112212,0,189.0359168241966,146.0564751703992,0,856,516,0,237,100,0
355400,524.4966056129415,520.570603013405,0,631.8198452376857,742.9746401644962,0,202.48914334055362,122.14547159662557,0,237.64460249696577,152.2123274489564,0,6024,5968,0,2332,1402,0
355410,442.2163919370968,296.19139192954685,0,535.6848001422566,367.37324788008937,0,181.33488011621841,101.45935462578761,0,190.64877454845322,114.47664612286518,0,13275,8884,0,5401,3037,0
355420,886.9989669859816,1383.1712182709095,0,1103.2656663724626,1821.528347005386,0,206.3662996372102,59.305326539966124,0,353.045013239188,125.31328320802004,0,417,652,0,97,28,0
355430,1597.6315502725142,2448.0408444239742,0,1881.0547808332249,3314.653112646075,0,183.7528865990711,72.44338919021732,0,219.34634788330774,108.00069120442372,0,3578,5498,0,411,163,0
355440,927.8893303015125,1635.74460573464,0,1036.6652116979485,2003.0987162461267,0,183.55133199092134,145.15157731480136,0,287.7379371403276,256.13660618996795,0,834,1466,0,164,131,0
355450,594.1904701833458,697.6549579710164,0,727.9271535630826,995.7481283598021,0,182.24795911281825,81.56645326750022,0,221.60391992711695,108.3396941865905,0,2342,2743,0,722,323,0
355460,1299.50946884215,814.9612424136305,0,1693.0022573363433,1078.0669144981412,0,343.5516969818071,134.631631993825,0,627.5378368401624,223.04832713754647,0,347,218,0,92,36,0
355465,1056.943443541722,512.1957567892106,0,1285.240464344942,836.6358432408631,0,303.80387001643845,93.45703557746012,0,616.4685160722149,212.40441801189465,0,248,120,0,71,22,0
355470,620.0470358328115,838.3915731272458,0,732.7110308140119,1024.3338595174632,0,212.01744625131818,107.8051644323504,0,329.611908559277,191.38755980861245,0,602,814,0,205,105,0
355475,648.6889952135382,893.3630891717678,0,1053.247513165594,1802.8846153846152,0,139.4009167066369,79.70861755288378,0,232.0185614849188,127.46972594008922,0,108,146,0,23,13,0
355480,343.41313024757267,260.6041494204944,0,527.7100773550917,348.3239890254086,0,158.73191938410656,73.8509867727257,0,192.9710302240876,107.13227416744547,0,1536,1148,0,701,329,0
355490,1496.250328986247,876.1055189724497,0,1928.239813702369,1223.6906510034264,0,237.10340724359162,131.6588650759518,0,349.7114880223815,226.36252829531605,0,842,493,0,134,75,0
355495,785.3758972563111,574.1132674271764,0,1145.9239918769945,704.1175570182153,0,269.19285234114164,126.66956625552088,0,343.8481088354014,176.2632197414806,0,510,370,0,173,82,0
355500,1431.1144576528636,1060.3023877496364,0,1912.4252431858713,1793.0975449837579,0,251.40798521123065,124.13135803318174,0,302.8688836466022,167.8774189609914,0,9268,6855,0,1633,807,0
355510,1171.9411050744477,1856.5409994132733,0,1429.4214363925064,2467.7588009759497,0,234.75444269962978,159.33199657211023,0,298.6237340950403,195.1899616591147,0,1749,2768,0,351,238,0
355520,717.8824349015352,956.2815020056461,0,1188.01652892562,1914.1231246766686,0,199.72376363592375,166.98297399930485,0,347.91252485089467,361.57024793388433,0,142,189,0,40,33,0
355530,971.168198332756,696.7792075687872,0,1295.6657389699976,829.2260729407984,0,241.815331212893,102.62247874167772,0,405.3271569195136,218.93814997263274,0,182,131,0,45,19,0
355535,1131.645121951638,1002.3265634260855,0,1396.1280714817572,1600.893521965748,0,163.06033129717514,80.44609474980989,0,293.5241240139424,158.5037248375337,0,659,577,0,94,47,0
355540,640.9305087263316,601.0968227092249,0,917.0222960098945,683.8356424144021,0,133.1772225842293,59.10640731857397,0,160.9207811069373,80.124536422325,0,5515,5120,0,1134,505,0
355550,522.1322183291644,550.353900821233,0,738.585496866607,862.946006830899,0,267.2799839873872,98.7770248408139,0,409.7476816907484,168.99028305872412,0,241,254,0,124,46,0
355560,950.2359855335724,553.4480133868202,0,1159.0727418065549,799.3605115907275,0,206.91946286266307,119.17463284268486,0,308.5498158654325,170.03278444625104,0,937,545,0,204,117,0
355570,2113.974388058855,2009.8485220419861,0,2978.9719626168226,2907.6396807297606,0,178.0573336280339,121.23857013186152,0,338.409475465313,216.91973969631238,0,364,348,0,31,21,0
355580,1390.1252546801372,1744.2115470035894,0,1622.6290976866571,2286.0722193074803,0,256.7178441046422,122.6051416363482,0,328.16566708158877,185.83296895496284,0,1256,1573,0,232,111,0
355590,1177.7650189038447,1418.9617024002018,0,2117.9537308569566,2298.8505747126437,0,263.36324004732404,172.6173010334999,0,570.2183121537961,343.3476394849785,0,144,173,0,32,21,0
355600,1741.506869758568,1422.6757146971868,0,2456.5795650133,1768.1114066656235,0,305.4467694375495,104.65390786018052,0,374.6721618583739,165.95306847223603,0,2307,1891,0,407,139,0
355610,930.618207563991,553.7660503737052,0,1079.2525773195875,701.508242721852,0,184.76005313717422,72.32455222364496,0,233.56958762886597,114.3728555089592,0,1143,676,0,226,90,0
355620,546.7418557882701,336.20462219915794,0,662.1052081456052,388.7078328719985,0,177.7395750651403,102.85919314753897,0,205.11947241723624,135.88402380426152,0,6409,3962,0,2111,1224,0
355630,595.3202042366839,1384.8845619330154,0,756.8664169787766,1806.3358302122347,0,151.73582423210928,67.5020940497865,0,201.45362616527098,88.28010925546322,0,1468,3425,0,375,166,0
355635,723.2195882145866,516.5708260247351,0,1015.4692986618581,726.9067322746589,0,253.74104535995818,83.24617387824459,0,340,128.16720891255054,0,703,499,0,245,82,0
355640,1060.6226106213378,1041.812595510974,0,1362.2322378082747,1420.4689319896693,0,194.9568434106594,82.6245594024677,0,238.71425194989365,105.70079627933197,0,4351,4276,0,805,342,0
355645,557.1548291980389,333.4103356698772,0,666.8341364269565,421.9503983840197,0,172.47228034037465,72.36452234587072,0,201.84893625610593,92.85051067780873,0,2661,1586,0,831,348,0
355650,352.0068693249297,336.39856206179917,0,400.28028378733467,442.7559943061024,0,167.5119492211074,61.20708885249774,0,185.4922109686633,72.89817411514481,0,4040,3837,0,1926,706,0
355660,789.5703531731381,669.0464657043647,0,968.3666881859264,839.2511297611363,0,260.8226340103293,112.94959000926919,0,371.64612037708486,172.77439301627714,0,859,728,0,284,123,0
355670,454.11981804026226,490.6710446847486,0,678.9024825096969,836.1711768525395,0,165.35784133473945,90.82877177417294,0,211.89777364163504,113.73637533003858,0,3235,3481,0,1178,650,0
355680,751.9895170490702,1011.7295014640852,0,900.6111289803796,1288.948069241012,0,205.79456368363614,86.54955456831331,0,250.33288948069242,127.82956058588549,0,1367,1846,0,375,159,0
355690,428.489823481395,482.3179190420409,0,533.4846765039728,625.7982120051086,0,120.29800049151929,50.852542874158544,0,208.67145838163694,102.15664018161182,0,339,375,0,94,41,0
355695,1418.6534025917656,1105.660083061193,0,1722.1584385763488,1774.4705208929593,0,256.875630170076,83.00112362233608,0,572.4098454493417,218.10250817884406,0,255,198,0,46,15,0
355700,381.47619081729636,406.05849153352773,0,478.4454604833443,494.5150044094255,0,145.99365757227528,84.63802789669514,0,182.15268037669173,109.37421124366891,0,4427,4724,0,1690,986,0
355710,939.6563640044214,577.9409200426574,0,1061.0514481127102,719.2446322524671,0,201.64468352447471,91.97622773624256,0,248.42331048193765,129.08594350089612,0,8460,5195,0,1809,831,0
355715,1127.7547905170097,757.095433060072,0,1655.629139072848,1631.2594840667678,0,155.77785854207633,106.05574384428873,0,227.6176024279211,169.13319238900633,0,288,193,0,40,27,0
355720,2208.2029494992457,1586.0733509934785,0,2586.152239274142,1906.1348710555822,0,232.8283796978259,83.88486582574467,0,291.98493024062896,160.23073225444642,0,2723,1961,0,287,104,0
355730,702.7386623129709,483.34992515716624,0,946.8993687337542,693.5982753772612,0,152.8015659045075,89.56715907470304,0,204.23319717786853,141.54281670205236,0,752,520,0,164,97,0
