cod_ibge,fire_incidence_mean,fire_incidence_max,fire_frp_mean,fire_frp_max,fire_total_foci,fire_frp_total,fire_years_with_fire,fire_recurrence,fire_cv,fire_dry_season_pct,fire_max_consecutive_years,fire_recurrence_norm,fire_risk_index
353830,2.0,3.0,41.02916666666667,129.6,8.0,395.90000000000003,4.0,0.4,0.408248290463863,0.875,3.0,0.4,20.350747509425954
353850,1.8333333333333333,4.0,14.904166666666667,57.3,11.0,222.9,6.0,0.6,0.6376610151545521,1.0,4.0,0.6,21.889813146802233
353860,6.222222222222222,15.0,21.130022446689114,77.8,56.0,1050.6,9.0,0.9,0.7485636756686849,0.9285714285714286,5.0,0.9,35.31782844355975
353870,23.1,36.0,25.37126841948901,263.3,231.0,6088.1,10.0,1.0,0.38420167468623306,0.8917748917748918,10.0,1.0,52.07934374695833
353880,5.4,10.0,17.869,82.8,54.0,1055.9,10.0,1.0,0.5105203241514897,0.8888888888888888,10.0,1.0,37.14094474454812
353890,10.9,31.0,42.85455683563748,396.8,109.0,5832.9,10.0,1.0,0.7046259121179256,0.7706422018348624,10.0,1.0,45.539309438439055
353900,4.666666666666667,14.0,44.02978835978836,778.1,42.0,3115.4999999999995,9.0,0.9,0.9819805060619656,0.9047619047619048,8.0,0.9,37.911488496137316
353910,8.3,14.0,17.32112087912088,66.2,83.0,1578.7,10.0,1.0,0.49202933801740645,0.963855421686747,10.0,1.0,39.29381046627588
353920,5.3,24.0,39.415416666666665,347.0,53.0,3652.3999999999996,10.0,1.0,1.3164049366365427,0.8490566037735849,10.0,1.0,40.63635081605664
353930,17.2,34.0,29.605298909037298,252.8,172.0,5574.1,10.0,1.0,0.5514238525202712,0.7441860465116279,10.0,1.0,48.21662369646925
353940,4.0,8.0,21.003690476190478,146.1,40.0,906.5,10.0,1.0,0.6123724356957946,0.85,10.0,1.0,36.57755950874559
353950,14.6,35.0,63.846143344155834,559.4,146.0,12181.6,10.0,1.0,0.8622765086085911,0.9246575342465754,10.0,1.0,51.882753578869576
353960,10.2,34.0,62.14245794728148,425.9,102.0,7183.0,10.0,1.0,0.9888523854007621,0.8235294117647058,10.0,1.0,48.19599720361221
353970,2.0,4.0,25.20625,84.6,8.0,290.4,4.0,0.4,0.7071067811865476,0.875,2.0,0.4,17.72702914143981
353980,1.0,1.0,11.0,11.0,1.0,11.0,1.0,0.1,,1.0,1.0,0.1,5.5976882001912225
353990,2.142857142857143,4.0,51.10595238095238,275.3,15.0,903.3000000000001,7.0,0.7,0.5669933698743588,0.8,4.0,0.7,31.13218389427991
354000,3.0,6.0,44.670370370370364,318.7,27.0,1392.3,9.0,0.9,0.6871842709362768,0.5555555555555556,7.0,0.9,36.72821762874116
354010,3.0,9.0,100.04444444444445,632.5,15.0,1608.2,5.0,0.5,1.1547005383792515,0.7333333333333333,3.0,0.5,33.910214748427705
354020,18.0,31.0,70.44247187739633,515.5,180.0,12474.4,10.0,1.0,0.3657114381135463,0.8888888888888888,10.0,1.0,55.60710199911172
354025,2.75,7.0,67.71863095238095,636.2,22.0,2447.5,8.0,0.8,0.7955009262916132,0.8636363636363636,4.0,0.8,37.35660172385923
354030,5.125,25.0,88.94558333333333,635.0,41.0,5816.6,8.0,0.8,1.5901028132619082,0.8048780487804879,4.0,0.8,42.71392860516253
354040,4.875,13.0,72.76741529304029,984.5,39.0,4666.900000000001,8.0,0.8,0.8163815409016634,0.9487179487179487,4.0,0.8,39.837879702560905
354050,2.25,5.0,15.588125,49.2,18.0,304.6,8.0,0.8,0.7027283689263065,0.8888888888888888,5.0,0.8,28.325598151958538
354060,7.1,13.0,27.04725641025641,108.8,71.0,1842.9,10.0,1.0,0.6383940816302363,0.8309859154929577,10.0,1.0,39.97814183368176
354070,11.0,23.0,37.14589071797767,432.0,110.0,4589.9,10.0,1.0,0.5875975584747066,0.5636363636363636,10.0,1.0,44.670081453967505
354075,1.0,1.0,26.7,39.0,2.0,53.4,2.0,0.2,0.0,0.5,1.0,0.2,11.20102481916997
354080,3.625,7.0,32.24377976190476,177.9,29.0,1235.3999999999999,8.0,0.8,0.6068517672683543,0.7241379310344828,8.0,0.8,32.1512289554177
354085,1.5,2.0,43.325,82.0,3.0,132.8,2.0,0.2,0.47140452079103173,1.0,2.0,0.2,14.344589931121543
354090,3.5555555555555554,9.0,44.60049382716049,469.5,32.0,1941.2,9.0,0.9,0.6306386272065803,0.78125,7.0,0.9,37.14646108378339
354100,4.5,9.0,17.938769841269842,48.0,45.0,939.9000000000001,10.0,1.0,0.6040557937148182,0.022222222222222223,10.0,1.0,36.456188861864405
354105,3.4285714285714284,9.0,34.32738095238095,202.7,24.0,964.1999999999999,7.0,0.7,0.904592193774099,0.9166666666666666,4.0,0.7,29.34475105996753
354110,1.3333333333333333,2.0,15.716666666666669,31.9,4.0,69.0,3.0,0.3,0.4330127018922193,0.75,2.0,0.3,12.637692766917025
354120,2.0,7.0,64.06339285714286,458.3,16.0,2102.0,8.0,0.8,1.0350983390135313,1.0,3.0,0.8,36.17022805283398
354130,8.1,27.0,35.41597692612398,491.5,81.0,4856.9,10.0,1.0,1.0204599694943346,0.7530864197530864,10.0,1.0,42.139517534776836
354140,5.0,12.0,31.307447089947093,277.4,45.0,1737.2,9.0,0.9,0.7280109889280518,0.8,5.0,0.9,36.05979828835534
354150,5.375,12.0,52.866875,408.4,43.0,2371.4,8.0,0.8,0.8779317283259155,0.6976744186046512,5.0,0.8,36.924866688852894
354160,17.1,32.0,58.56534564441631,637.0,171.0,12747.6,10.0,1.0,0.6555332681511057,0.8245614035087719,10.0,1.0,52.94134025443895
354165,2.8,5.0,37.37133333333333,102.3,14.0,516.1999999999999,5.0,0.5,0.46565731465733207,0.7857142857142857,3.0,0.5,23.36316980780818
354170,4.666666666666667,8.0,84.73974867724867,1191.6,42.0,5048.3,9.0,0.9,0.40089186286863654,0.7380952380952381,7.0,0.9,44.661917187323056
354180,2.2,7.0,55.00857142857143,205.8,11.0,739.1000000000001,5.0,0.5,1.2196734422726125,0.8181818181818182,2.0,0.5,25.823518000829758
354190,5.833333333333333,12.0,25.702380952380953,199.4,35.0,1159.3,6.0,0.6,0.59795570104161,0.8571428571428571,3.0,0.6,26.77512489244066
354200,3.2,6.0,100.02866666666668,503.6,16.0,2447.3,5.0,0.5,0.6774838558962124,0.6875,2.0,0.5,34.06233739302594
354210,3.8333333333333335,8.0,23.50565476190476,147.1,23.0,767.0,6.0,0.6,0.7811580758774158,0.8695652173913043,2.0,0.6,24.863480204414653
354220,6.2,15.0,47.09232142857143,350.8,62.0,3847.6,10.0,1.0,0.6876678260352466,0.7903225806451613,10.0,1.0,42.605641836941444
354230,3.625,6.0,20.528541666666666,81.1,29.0,640.5,8.0,0.8,0.3883823319098921,0.7586206896551724,5.0,0.8,30.20863606794075
354240,2.5,4.0,23.683333333333334,119.8,15.0,425.2,6.0,0.6,0.5513619500836089,0.8,3.0,0.6,23.861349921129722
354250,6.0,16.0,57.36631944444444,488.9,60.0,3936.4,10.0,1.0,0.7243558228002943,0.7833333333333333,10.0,1.0,44.15451284784526
354260,4.8,10.0,12.3915,40.2,48.0,607.0,10.0,1.0,0.6117420984873677,0.7083333333333334,10.0,1.0,35.76846210180942
354270,7.0,36.0,48.40694885361552,866.7,63.0,6074.0,9.0,0.9,1.5762911779081363,0.8412698412698413,9.0,0.9,40.442585739063716
354280,4.666666666666667,9.0,12.802376543209878,83.4,42.0,600.0,9.0,0.9,0.6060915267313265,0.5714285714285714,8.0,0.9,32.73343341982977
354290,8.333333333333334,15.0,44.90406636573303,310.6,75.0,3219.8,9.0,0.9,0.6148170459575758,0.8933333333333333,7.0,0.9,40.89333862608904
354300,4.555555555555555,9.0,12.603880070546738,52.9,41.0,494.0,9.0,0.9,0.6121902633176163,0.975609756097561,5.0,0.9,32.61455316393144
354310,4.0,8.0,34.92130952380952,170.7,28.0,962.4,7.0,0.7,0.6454972243679028,0.9285714285714286,4.0,0.7,29.885345961972515
354320,1.75,3.0,24.833333333333336,102.9,7.0,226.4,4.0,0.4,0.5471012044321932,0.8571428571428571,2.0,0.4,17.471769389992687
354323,1.75,3.0,24.875,48.5,7.0,171.2,4.0,0.4,0.5471012044321932,0.42857142857142855,2.0,0.4,17.478678457452823
354325,1.3333333333333333,2.0,34.61666666666667,105.6,8.0,253.39999999999998,6.0,0.6,0.38729833462074176,1.0,4.0,0.6,24.771645766834116
354330,1.75,3.0,11.325,25.5,7.0,86.3,4.0,0.4,0.5471012044321932,1.0,2.0,0.4,15.231849719417024
354340,21.0,41.0,62.04593102244354,2016.4,210.0,16975.1,10.0,1.0,0.7325702069342429,0.9047619047619048,10.0,1.0,56.53589075849123
354350,1.6666666666666667,2.0,10.683333333333335,16.1,5.0,54.50000000000001,3.0,0.3,0.3464101615137755,0.8,2.0,0.3,12.060975547971312
354360,5.833333333333333,10.0,62.14541666666667,533.2,35.0,2953.5,6.0,0.6,0.5779626426738415,0.9714285714285714,3.0,0.6,32.818022305291
354370,17.2,54.0,84.40752218152218,1482.6,172.0,19536.8,10.0,1.0,0.9248877460036813,0.8546511627906976,10.0,1.0,57.3037978777883
354380,3.4444444444444446,10.0,71.16952380952381,442.6,31.0,3604.7000000000003,9.0,0.9,0.9078224051271153,0.9032258064516129,6.0,0.9,41.46610833233429
354390,13.7,31.0,36.170107974910394,340.2,137.0,5120.9,10.0,1.0,0.6126847274795354,0.8686131386861314,10.0,1.0,46.597254337740914
354400,8.5,17.0,29.043757352941174,440.9,85.0,2571.1,10.0,1.0,0.6752617787342182,0.9294117647058824,10.0,1.0,41.392369013417245
354410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
354420,10.0,25.0,61.75996161616162,534.2,100.0,7361.0,10.0,1.0,0.7644896627453144,0.77,10.0,1.0,47.97783369455001
354425,4.4,9.0,60.77000793650793,431.3,44.0,2634.8,10.0,1.0,0.6265476705495555,0.6136363636363636,10.0,1.0,43.48099334441901
354430,5.333333333333333,11.0,12.82273569023569,30.8,48.0,620.3,9.0,0.9,0.7322109071162488,0.8333333333333334,5.0,0.9,33.252605585592455
354440,5.0,14.0,97.93611111111112,957.0,30.0,6483.3,6.0,0.6,0.9633275663033837,0.8666666666666667,3.0,0.6,38.10800471637623
354450,1.6,3.0,51.93333333333332,295.8,8.0,516.8,5.0,0.5,0.5590169943749473,0.75,2.0,0.5,24.84937270745693
354460,4.666666666666667,14.0,39.32931216931217,368.8,42.0,2008.3999999999999,9.0,0.9,0.9462600928208408,0.6428571428571429,9.0,0.9,37.13206672586315
354470,2.0,2.0,38.925,54.1,4.0,155.7,2.0,0.2,0.0,1.0,1.0,0.2,14.001839602689154
354480,3.4285714285714284,6.0,85.70857142857143,348.3,24.0,1957.3000000000002,7.0,0.7,0.4720179296657342,0.9583333333333334,4.0,0.7,37.86465772833624
354490,7.6,20.0,68.57713095238095,505.5,76.0,4695.2,10.0,1.0,0.799642117549356,0.868421052631579,10.0,1.0,47.25137394477883
354500,2.3,5.0,14.238999999999999,61.1,23.0,383.7,10.0,1.0,0.6165810836574681,0.9565217391304348,10.0,1.0,34.14057417620262
354510,4.6,11.0,43.70569696969697,118.5,23.0,1168.2,5.0,0.5,0.8363210461596238,0.8260869565217391,2.0,0.5,25.806168807432233
354515,1.6666666666666667,2.0,12.85,20.1,5.0,68.0,3.0,0.3,0.3464101615137754,1.0,2.0,0.3,12.420247055898313
354520,4.1,8.0,25.93547619047619,103.7,41.0,1076.3,10.0,1.0,0.4663294438926825,0.8292682926829268,10.0,1.0,37.47270591259144
354530,6.3,17.0,24.5265,127.6,63.0,1800.4,10.0,1.0,0.8467261743324768,0.7936507936507936,10.0,1.0,38.94120049497254
354540,2.5714285714285716,4.0,39.721428571428575,132.8,18.0,706.1,7.0,0.7,0.3795166950355407,0.8333333333333334,4.0,0.7,29.576012572550393
354550,8.4,19.0,59.97394715956558,793.5,84.0,6345.099999999999,10.0,1.0,0.7147264953917095,0.8571428571428571,10.0,1.0,46.4437700046354
354560,6.888888888888889,10.0,55.848544973544975,668.0,62.0,3978.8,9.0,0.9,0.42597137568529864,0.8225806451612904,5.0,0.9,41.59056744613893
354570,2.1666666666666665,4.0,30.1125,124.8,13.0,610.7,6.0,0.6,0.6793662204867574,0.5384615384615384,4.0,0.6,24.669520899989944
354580,12.8,28.0,24.98291388676683,193.6,128.0,3582.6000000000004,10.0,1.0,0.6258674535749916,0.9296875,10.0,1.0,44.04589549862632
354600,3.857142857142857,9.0,32.07134920634921,145.1,27.0,734.8000000000001,7.0,0.7,0.7398142353865991,0.9259259259259259,3.0,0.7,29.302244557661318
354610,1.0,1.0,30.5,60.9,3.0,91.5,3.0,0.3,0.0,0.6666666666666666,2.0,0.3,14.831131771534253
354620,3.0,7.0,46.86626984126983,322.9,18.0,1013.0999999999999,6.0,0.6,0.760116950066092,0.5,3.0,0.6,28.092336450664014
354625,4.444444444444445,16.0,40.53916666666667,308.9,40.0,1590.7,9.0,0.9,1.0499999999999998,0.725,8.0,0.9,37.16074983117751
354630,8.333333333333334,16.0,52.282925407925404,381.6,75.0,4383.3,9.0,0.9,0.5299056519796708,0.92,8.0,0.9,42.116883463721
354640,9.3,15.0,36.76515501165501,292.8,93.0,3822.5,10.0,1.0,0.461934727422184,0.6774193548387096,10.0,1.0,43.2916683014437
354650,6.0,12.0,91.27907407407407,1017.2,36.0,4968.7,6.0,0.6,0.8096638534327413,0.9166666666666666,4.0,0.6,37.777845075727804
354660,1.8333333333333333,3.0,24.391666666666666,42.7,11.0,254.20000000000002,6.0,0.6,0.4106032651140442,0.6363636363636364,3.0,0.6,23.4630078074749
354670,6.7,11.0,44.55758333333333,435.5,67.0,3338.2,10.0,1.0,0.5360682088378499,1.0,10.0,1.0,42.57218479644872
354680,9.88888888888889,25.0,17.086909251242584,152.0,89.0,2001.3,9.0,0.9,0.8345675327959515,0.9213483146067416,5.0,0.9,37.484288472592645
354690,5.444444444444445,18.0,85.14303350970017,328.4,49.0,4002.9,9.0,0.9,1.1289238110970883,0.8979591836734694,9.0,0.9,45.33055122192637
354700,3.7142857142857144,10.0,33.86976190476191,217.2,26.0,890.9000000000001,7.0,0.7,0.8473185457363234,0.5769230769230769,3.0,0.7,29.489925299266982
354710,3.6,10.0,82.60600000000001,366.1,18.0,2104.3,5.0,0.5,1.0130323627116926,1.0,2.0,0.5,31.482830045261657
354720,2.75,4.0,36.21875,80.3,11.0,293.2,4.0,0.4,0.4575657233497425,0.6363636363636364,1.0,0.4,20.133366464190157
354730,6.777777777777778,12.0,13.016869488536155,45.3,61.0,821.1,9.0,0.9,0.4534202192111257,0.9672131147540983,5.0,0.9,34.40235495416953
354740,2.4444444444444446,5.0,21.281111111111112,58.9,22.0,560.8,9.0,0.9,0.6174126230548238,0.45454545454545453,5.0,0.9,32.420036130121666
354750,16.2,32.0,40.29809722222222,521.3,162.0,6908.8,10.0,1.0,0.5130022071521785,0.6419753086419753,10.0,1.0,49.21598366295539
354760,6.555555555555555,16.0,70.96042508417509,1225.0,59.0,5777.0,9.0,0.9,0.7744854005963296,0.9152542372881356,6.0,0.9,43.83848529511184
354765,2.0,4.0,21.30833333333333,49.8,10.0,210.7,5.0,0.5,0.7071067811865476,0.7,2.0,0.5,20.08068588054421
354770,2.7777777777777777,7.0,37.50079365079365,289.8,25.0,1022.2,9.0,0.9,0.8400000000000001,0.64,8.0,0.9,35.36744340072747
354780,1.1666666666666667,2.0,22.616666666666664,53.4,7.0,149.5,6.0,0.6,0.34992710611188255,1.0,2.0,0.6,22.65288527319605
354790,6.555555555555555,22.0,48.74377995642701,572.7,59.0,3365.7,9.0,0.9,1.154472461668752,0.9322033898305084,6.0,0.9,40.15457409690022
354800,7.6,21.0,32.640720238095234,213.1,76.0,2318.0,10.0,1.0,0.8068268271976786,0.881578947368421,10.0,1.0,41.29248388317627
354805,18.4,39.0,59.488911256922144,1244.4,184.0,13527.8,10.0,1.0,0.5214119344405358,0.8043478260869565,10.0,1.0,54.10028641326525
354810,2.2,5.0,17.564,36.7,11.0,186.6,5.0,0.5,0.7468943965979536,0.9090909090909091,3.0,0.5,19.6145483204498
354820,1.5,2.0,12.55,14.4,3.0,39.0,2.0,0.2,0.47140452079103173,0.3333333333333333,1.0,0.2,9.241552705066066
354830,1.5,2.0,24.1,54.7,3.0,84.3,2.0,0.2,0.47140452079103173,0.6666666666666666,1.0,0.2,11.1567462050154
354840,1.0,1.0,16.566666666666666,28.1,3.0,49.7,3.0,0.3,0.0,0.3333333333333333,1.0,0.3,12.520739612865217
354850,2.5,4.0,53.05,116.8,5.0,280.7,2.0,0.2,0.8485281374238569,0.0,1.0,0.2,16.730860667032644
354860,1.6666666666666667,2.0,15.666666666666666,30.7,5.0,78.5,3.0,0.3,0.3464101615137754,1.0,1.0,0.3,12.887300016203419
354870,2.625,4.0,9.362499999999999,44.4,21.0,221.0,8.0,0.8,0.4524704530153984,0.5238095238095238,4.0,0.8,27.58341523392089
354880,1.0,1.0,10.6,10.7,2.0,21.2,2.0,0.2,0.0,0.5,1.0,0.2,8.531361152573929
354890,23.9,89.0,59.23369923091932,3505.4,239.0,26130.0,10.0,1.0,1.035549591573808,0.8744769874476988,10.0,1.0,58.313286911698434
354900,1.2,2.0,16.71,34.8,6.0,107.6,5.0,0.5,0.37267799624996495,0.5,3.0,0.5,18.699245683071215
354910,11.1,30.0,73.55554166666667,912.3,111.0,9016.3,10.0,1.0,0.7349079120466308,0.9369369369369369,10.0,1.0,50.78481252354584
354920,3.5,5.0,46.66861111111111,294.3,21.0,1046.6,6.0,0.6,0.3938299643454349,0.6666666666666666,4.0,0.6,28.446408346003814
354925,4.0,8.0,43.4827380952381,210.1,28.0,1478.0,7.0,0.7,0.5951190357119042,0.7142857142857143,3.0,0.7,31.304981663295507
354930,3.0,5.0,61.04625,311.0,12.0,1087.2,4.0,0.4,0.6085806194501846,0.8333333333333334,2.0,0.4,24.44362699866492
354940,23.666666666666668,57.0,141.9133251513209,1106.2,213.0,25552.4,9.0,0.9,0.8225882676309204,0.8826291079812206,5.0,0.9,68.84249693403756
354950,11.571428571428571,35.0,61.66210194567338,501.4,81.0,5567.8,7.0,0.7,0.9359132153759984,0.9629629629629629,5.0,0.7,40.177412308113915
354960,7.6,26.0,23.129051282051282,121.5,76.0,1923.1,10.0,1.0,0.9308170803426183,0.9605263157894737,10.0,1.0,39.71528158375763
354970,12.5,35.0,25.233096129360835,264.9,125.0,3654.4999999999995,10.0,1.0,0.9092121131323904,0.984,10.0,1.0,43.855271805205454
354980,14.1,33.0,32.476678359683795,243.6,141.0,4931.1,10.0,1.0,0.5775777067675592,0.900709219858156,10.0,1.0,46.29429638912654
354990,7.8,15.0,23.447585081585082,100.2,78.0,1400.2,10.0,1.0,0.6805480081160472,0.8333333333333334,10.0,1.0,39.922838978124254
354995,1.5,2.0,8.966666666666667,19.9,9.0,86.89999999999999,6.0,0.6,0.3651483716701107,0.7777777777777778,4.0,0.6,20.64737290349448
355000,5.25,13.0,17.75710372960373,65.1,42.0,796.1,8.0,0.8,0.8255712357158131,0.9285714285714286,5.0,0.8,31.00633621280384
355010,4.666666666666667,9.0,24.25132275132275,142.6,42.0,1235.3,9.0,0.9,0.596546181731788,0.8333333333333334,5.0,0.9,34.63187042061309
355020,3.4,8.0,16.910583333333335,80.5,34.0,510.70000000000005,10.0,1.0,0.6383851214156748,0.8529411764705882,10.0,1.0,35.434633593398765
355030,7.8,23.0,12.229310041407867,46.1,78.0,1008.6,10.0,1.0,0.7758499636177926,0.9102564102564102,10.0,1.0,38.062651321189946
355040,5.5,10.0,29.454547619047617,192.9,55.0,1529.2,10.0,1.0,0.46354722850843494,0.7636363636363637,10.0,1.0,39.13940210512216
355050,4.5,6.0,65.82777777777778,579.3,27.0,2203.5,6.0,0.6,0.39126259692575577,0.8148148148148148,4.0,0.6,32.39703013623861
355060,9.5,17.0,17.927469060351413,104.7,95.0,1704.3,10.0,1.0,0.4554650872191989,0.9894736842105263,10.0,1.0,40.322786946857526
355070,1.4,3.0,11.813333333333334,25.6,7.0,94.4,5.0,0.5,0.6388765649999399,0.42857142857142855,2.0,0.5,18.042030953299317
355080,3.4,9.0,22.899111111111115,102.9,17.0,482.70000000000005,5.0,0.5,1.0522672835293128,1.0,3.0,0.5,21.427637011084137
355090,16.2,35.0,81.68393306693306,2006.1,162.0,12718.4,10.0,1.0,0.5348211225114314,0.8209876543209876,10.0,1.0,56.0784844248394
355100,1.0,1.0,45.075,46.7,4.0,180.3,4.0,0.4,0.0,0.0,3.0,0.4,20.247923569089362
355110,2.8,6.0,14.103333333333333,78.2,14.0,281.3,5.0,0.5,0.6869780022025481,0.8571428571428571,2.0,0.5,19.504925447910253
355120,1.3333333333333333,2.0,16.349999999999998,25.6,4.0,65.69999999999999,3.0,0.3,0.4330127018922193,1.0,2.0,0.3,12.742710592311072
355130,4.25,13.0,33.54807692307692,199.6,17.0,904.0000000000001,4.0,0.4,1.3770235189081912,0.5294117647058824,2.0,0.4,20.851063399405405
355140,9.7,24.0,65.34691729323308,450.4,97.0,7114.3,10.0,1.0,0.7241814524776959,0.9484536082474226,10.0,1.0,48.340505827320904
355150,5.1,12.0,60.59433333333334,477.3,51.0,3539.4,10.0,1.0,0.616253572095329,0.8627450980392157,10.0,1.0,43.993449473495204
355160,9.666666666666666,26.0,17.578179043179045,96.2,87.0,1914.5,9.0,0.9,0.9238226430771596,0.9885057471264368,6.0,0.9,37.39381757297371
355170,15.2,30.0,59.137135809451976,566.6,152.0,10779.2,10.0,1.0,0.5825248321362805,0.8552631578947368,10.0,1.0,51.56613379583774
355180,1.5,3.0,9.661111111111111,18.8,9.0,85.6,6.0,0.6,0.5577733510227171,0.7777777777777778,5.0,0.6,20.76252402783006
355190,5.0,10.0,43.75136054421768,350.0,35.0,2053.2,7.0,0.7,0.6324555320336759,0.7714285714285715,4.0,0.7,32.12321838892253
355200,10.6,26.0,23.599027777777778,141.4,106.0,2682.2,10.0,1.0,0.6614247459187373,0.9433962264150944,10.0,1.0,42.114295139432286
355210,3.111111111111111,7.0,17.2994708994709,53.9,28.0,522.3,9.0,0.9,0.6315978279938355,0.8928571428571429,6.0,0.9,32.275606290817805
355220,16.5,35.0,21.064342797725153,104.0,165.0,3395.0,10.0,1.0,0.5722915343117291,0.8606060606060606,10.0,1.0,46.25879661623775
355230,4.222222222222222,16.0,25.752314814814813,425.5,38.0,2340.3,9.0,0.9,1.1406460481684122,0.6052631578947368,9.0,0.9,34.53689717713272
355240,6.0,13.0,18.538519230769232,144.7,60.0,1430.0,10.0,1.0,0.6758625033664688,0.85,10.0,1.0,37.71617946372733
355250,5.4,9.0,14.318599206349205,67.4,54.0,792.0,10.0,1.0,0.47172773270476054,0.9629629629629629,10.0,1.0,36.55222573829574
355255,5.8,9.0,180.92166666666668,1175.5,29.0,4027.9,5.0,0.5,0.4937179676991846,0.6896551724137931,2.0,0.5,49.48742746615087
355260,7.7,21.0,36.67568253968254,246.0,77.0,3408.0,10.0,1.0,0.8395367017903639,0.7792207792207793,10.0,1.0,42.03892116402624
355270,16.2,33.0,63.503183372183365,1399.8,162.0,10639.199999999999,10.0,1.0,0.572297648269711,0.7345679012345679,10.0,1.0,53.06379579803504
355280,1.0,1.0,5.7,5.7,1.0,5.7,1.0,0.1,,1.0,1.0,0.1,4.718854819262091
355290,4.444444444444445,20.0,40.13481481481482,733.6,40.0,2877.4,9.0,0.9,1.341116605668575,0.7,7.0,0.9,37.09370116984772
355300,1.25,2.0,7.0,11.5,5.0,34.3,4.0,0.4,0.4,0.8,3.0,0.4,14.12784132169721
355310,2.0,3.0,28.586111111111112,86.6,12.0,429.9,6.0,0.6,0.4472135954999579,0.9166666666666666,3.0,0.6,24.287469663581067
355320,7.0,11.0,55.712216610549945,922.2,63.0,3824.2,9.0,0.9,0.3571428571428571,0.9523809523809523,6.0,0.9,41.653927844991884
355330,20.4,62.0,43.64693885443255,677.8,204.0,12412.7,10.0,1.0,0.9503007251595211,0.8333333333333334,10.0,1.0,53.02079704996716
355340,10.7,26.0,60.47264491064491,535.5,107.0,7328.9,10.0,1.0,0.5213765836592018,0.7757009345794392,10.0,1.0,48.305959976987616
355350,2.888888888888889,7.0,9.55743386243386,35.4,26.0,266.1,9.0,0.9,0.72288254343125,0.9230769230769231,5.0,0.9,30.8199080559661
355360,7.875,21.0,46.48783613445378,316.2,63.0,2892.7,8.0,0.8,0.9464668983525736,0.9841269841269841,5.0,0.8,37.80134562917294
355365,2.6666666666666665,4.0,45.93888888888889,122.6,8.0,427.5,3.0,0.3,0.5728219618694801,1.0,2.0,0.3,18.6806622189556
355370,14.1,44.0,48.08981555944056,662.6,141.0,7800.7,10.0,1.0,0.8096365875901983,0.8368794326241135,10.0,1.0,48.883229625385525
355380,4.142857142857143,10.0,38.89547619047619,504.9,29.0,1609.1999999999998,7.0,0.7,0.7560038460876021,0.896551724137931,4.0,0.7,30.6548605864224
355385,1.5,3.0,14.008333333333333,75.8,6.0,124.30000000000001,4.0,0.4,0.6666666666666666,0.8333333333333334,2.0,0.4,15.48337006617078
355390,3.75,6.0,53.78541666666666,155.2,15.0,873.0,4.0,0.4,0.4554200340426488,1.0,2.0,0.4,23.819923696098602
355395,3.0,7.0,47.743452380952384,320.2,24.0,1622.8000000000002,8.0,0.8,0.7559289460184545,0.6666666666666666,5.0,0.8,34.23778877086047
355400,7.875,19.0,40.705994152046785,190.7,63.0,2089.5,8.0,0.8,0.6802418738556852,0.8253968253968254,3.0,0.8,36.84261435796601
355410,8.2,18.0,22.82705339105339,159.1,82.0,1925.5,10.0,1.0,0.5828763684206479,0.975609756097561,10.0,1.0,40.12942164694569
355420,2.75,7.0,13.503214285714286,39.5,22.0,333.2,8.0,0.8,0.77138921583987,0.8636363636363636,7.0,0.8,28.366730416755786
355430,8.9,24.0,87.58751984126984,1935.5,89.0,8785.2,10.0,1.0,0.786427674630304,0.651685393258427,10.0,1.0,51.40943407535068
355440,5.75,12.0,46.61532738095238,265.5,46.0,2215.6,8.0,0.8,0.5479936645990753,0.8260869565217391,4.0,0.8,36.178385343845406
355450,2.4444444444444446,4.0,34.75092592592593,211.9,22.0,867.2,9.0,0.9,0.46243158975854104,0.6363636363636364,5.0,0.9,34.653568751667514
355460,1.5,2.0,20.0,24.1,3.0,55.900000000000006,2.0,0.2,0.47140452079103173,1.0,1.0,0.2,10.476893966938148
355465,1.0,1.0,17.8,17.8,1.0,17.8,1.0,0.1,,1.0,1.0,0.1,6.7252480096852025
355470,4.2,7.0,15.573809523809524,54.4,21.0,388.1,5.0,0.5,0.6162942431211802,0.7619047619047619,2.0,0.5,20.831928455676714
355475,3.0,7.0,43.457142857142856,232.7,18.0,1049.4,6.0,0.6,0.8164965809277259,0.9444444444444444,2.0,0.6,27.52704313114004
355480,2.4,8.0,11.517916666666666,30.3,24.0,286.4,10.0,1.0,0.8827915878928169,0.875,10.0,1.0,33.766740055722636
355490,2.625,5.0,27.525624999999998,137.3,21.0,598.4,8.0,0.8,0.5363375059708034,0.47619047619047616,5.0,0.8,30.595181375805495
355495,2.4,8.0,18.6,40.9,12.0,214.1,5.0,0.5,1.3043729868748775,1.0,2.0,0.5,19.941074251921723
355500,9.11111111111111,25.0,47.84167388167388,447.3,82.0,5660.8,9.0,0.9,0.8110902174656841,0.8292682926829268,5.0,0.9,41.98220801395582
355510,2.7777777777777777,10.0,22.52425925925926,84.1,25.0,647.4000000000001,9.0,0.9,1.0461357464497616,0.92,7.0,0.9,32.884070126404154
355520,3.3333333333333335,7.0,72.0920634920635,247.8,20.0,1288.7,6.0,0.6,0.6196773353931867,0.9,3.0,0.6,32.53311562255306
